;Unnamed: 0;Idenx original;tipo_de_accidente;responsabilidad;descripcion_del_hecho - Final;Spacy Lemma-Pos
127;127;763;auto - auto;concurrente;asegurado circulando canelones colisiona frente lateral derecho trasero tercero circulaba puente inca desplazamientos lesionados;[('asegurar', 'ADJ'), ('circular', 'VERB'), ('canelón', 'NOUN'), ('colisionar', 'VERB'), ('frente', 'ADV'), ('lateral', 'ADJ'), ('derecho', 'NOUN'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('circular', 'AUX'), ('puente', 'PROPN'), ('inca', 'ADJ'), ('desplazamiento', 'NOUN'), ('lesionar', 'ADJ')]
128;128;764;auto - auto;discutida;asegurado circulaba au mayo tercero habia perdido control colisionando guardarrail desplaza colisiona asegurado parte delantera derecha parte lateral izquierda tercero expone tocado atras perdio control vehiculo tercero sufrio lesiones dolor hombro cortes manos trasladado same hospital ramos mejia diagnostico fractura hombro dolor columna asegurado indica sufrio mareos dolores intervencion policial;[('asegurar', 'ADJ'), ('circular', 'AUX'), ('au', 'PROPN'), ('mayar', 'INTJ'), ('3', 'ADJ'), ('habia', 'PROPN'), ('perder', 'ADJ'), ('control', 'NOUN'), ('colisionar', 'VERB'), ('guardarrail', 'ADJ'), ('desplazar', 'NOUN'), ('colisionar', 'ADJ'), ('asegurar', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('partir', 'NOUN'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('3', 'ADJ'), ('exponer', 'VERB'), ('tocar', 'ADJ'), ('atras', 'NOUN'), ('perdio', 'NOUN'), ('control', 'NOUN'), ('vehicular', 'ADJ'), ('3', 'ADJ'), ('sufrio', 'PROPN'), ('lesionar', 'NOUN'), ('dolor', 'PROPN'), ('hombro', 'PROPN'), ('corte', 'NOUN'), ('mano', 'ADJ'), ('trasladar', 'ADJ'), ('same', 'ADV'), ('hospital', 'PROPN'), ('ramo', 'PROPN'), ('mejia', 'PROPN'), ('diagnosticar', 'ADJ'), ('fracturar', 'PROPN'), ('hombro', 'PROPN'), ('dolor', 'PROPN'), ('columna', 'PROPN'), ('asegurar', 'ADJ'), ('indicar', 'VERB'), ('sufrio', 'PROPN'), ('mareo', 'PROPN'), ('dolor', 'PROPN'), ('intervencion', 'PROPN'), ('policial', 'ADJ')]
129;129;771;auto - auto;comprometida;mecanica hecho segun version asegurado vehiculo gol trend asegurado llega frenar colisionando ford fiesta patente abuc vez impacta vw suran patente kozd mecanica hecho segun tercero denuncia dominio koz choque cadena gral paz asegurado segundo lugar choque produce venia detras dominio mju;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('vehicular', 'ADJ'), ('gol', 'PROPN'), ('trend', 'PROPN'), ('asegurar', 'ADJ'), ('llegar', 'VERB'), ('frenar', 'VERB'), ('colisionar', 'VERB'), ('ford', 'PROPN'), ('fiesta', 'NOUN'), ('patentar', 'ADJ'), ('abuc', 'VERB'), ('vez', 'NOUN'), ('impactar', 'ADJ'), ('vw', 'SCONJ'), ('suran', 'AUX'), ('patentar', 'ADJ'), ('kozd', 'PROPN'), ('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('3', 'ADJ'), ('denunciar', 'NOUN'), ('dominio', 'NOUN'), ('koz', 'PROPN'), ('chocar', 'NOUN'), ('cadena', 'NOUN'), ('gral', 'ADJ'), ('paz', 'NOUN'), ('asegurar', 'ADJ'), ('segundar', 'ADJ'), ('lugar', 'NOUN'), ('chocar', 'NOUN'), ('producir', 'VERB'), ('venia', 'PROPN'), ('detras', 'NOUN'), ('dominio', 'NOUN'), ('mju', 'PROPN')]
130;130;772;auto - auto;concurrente;circulando betinotti terminando cruzar yerra tercero venia colisiona frente lateral trasero derecho desp;[('circular', 'VERB'), ('betinotti', 'PROPN'), ('terminar', 'VERB'), ('cruzar', 'VERB'), ('errar', 'ADV'), ('3', 'ADJ'), ('venia', 'PROPN'), ('colisionar', 'VERB'), ('frente', 'ADV'), ('lateral', 'ADJ'), ('trasero', 'ADJ'), ('derecho', 'NOUN'), ('desp', 'PROPN')]
131;131;776;auto - auto;comprometida;asegurado inicia marcha luego semaforo embiste parte delantera aseg parte trasera tercero tercero menciona latigazo cervical desplazamiento golpe leve;[('asegurar', 'ADJ'), ('iniciar', 'VERB'), ('marchar', 'INTJ'), ('luego', 'ADV'), ('semaforo', 'AUX'), ('embestir', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('aseg', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('3', 'ADJ'), ('mencionar', 'PROPN'), ('latigazo', 'NOUN'), ('cervical', 'ADJ'), ('desplazamiento', 'ADJ'), ('golpe', 'NOUN'), ('levar', 'ADJ')]
132;132;781;auto - auto;discutida;aseg circulando warnes tercero circulando thamesal llegar interseccion colisionan ambos parte frontal causa colision impacta masetero parte frontal danando varias partes lesionados traslada tercero hospital dolores torax air bag;[('aseg', 'PROPN'), ('circular', 'VERB'), ('warnes', 'NOUN'), ('3', 'ADJ'), ('circular', 'VERB'), ('thamesal', 'ADJ'), ('llegar', 'VERB'), ('interseccion', 'PROPN'), ('colisionar', 'AUX'), ('ambos', 'NUM'), ('partir', 'NOUN'), ('frontal', 'ADJ'), ('causar', 'NOUN'), ('colision', 'PROPN'), ('impactar', 'PROPN'), ('masetero', 'ADJ'), ('partir', 'NOUN'), ('frontal', 'ADJ'), ('danando', 'VERB'), ('varios', 'DET'), ('partir', 'NOUN'), ('lesionar', 'ADJ'), ('trasladar', 'VERB'), ('3', 'ADJ'), ('hospital', 'PROPN'), ('dolor', 'PROPN'), ('torax', 'PROPN'), ('air', 'PROPN'), ('bag', 'PROPN')]
133;133;785;auto - auto;comprometida;asegurado circulando murgiondo colisiona parte trasera tercero delante detiene lesiones desplazamientos;[('asegurar', 'ADJ'), ('circular', 'AUX'), ('murgiondo', 'VERB'), ('colisionar', 'VERB'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('delante', 'ADV'), ('detener', 'VERB'), ('lesionar', 'NOUN'), ('desplazamiento', 'ADJ')]
134;134;791;auto - auto;concurrente;circulando roca ahora kirchner luz cuanod b venia interseccion pendas derecha llega frenar ponerse semaforo embiste parte lateral dealntera derecha moto cae piso ofreci llamar emergencia quizo solo pasamos datos retiro medios manifestar lesiones aparentes mas gterceros involucrados lesionados datos tercero cormillot ruben alexander honda nf jxi atm;[('circular', 'VERB'), ('roca', 'VERB'), ('ahora', 'ADV'), ('kirchner', 'VERB'), ('luz', 'NOUN'), ('cuanod', 'PROPN'), ('b', 'PROPN'), ('venia', 'PROPN'), ('interseccion', 'PROPN'), ('pender', 'NOUN'), ('derecho', 'ADJ'), ('llegar', 'VERB'), ('frenar', 'VERB'), ('ponerse', 'VERB'), ('semaforo', 'ADJ'), ('embestir', 'VERB'), ('partir', 'NOUN'), ('lateral', 'ADJ'), ('dealntera', 'ADJ'), ('derecho', 'ADJ'), ('moto', 'PROPN'), ('caer', 'VERB'), ('pisar', 'NOUN'), ('ofreci', 'AUX'), ('llamar', 'VERB'), ('emergencia', 'NOUN'), ('quizo', 'VERB'), ('solo', 'ADJ'), ('pasar', 'VERB'), ('dato', 'NOUN'), ('retirar', 'PROPN'), ('medio', 'NOUN'), ('manifestar', 'VERB'), ('lesionar', 'NOUN'), ('aparente', 'ADJ'), ('mas', 'PROPN'), ('gterceros', 'NOUN'), ('involucrar', 'ADJ'), ('lesionar', 'ADJ'), ('dato', 'NOUN'), ('3', 'ADJ'), ('cormillot', 'PROPN'), ('ruben', 'AUX'), ('alexander', 'VERB'), ('hondo', 'PROPN'), ('nf', 'CCONJ'), ('jxi', 'NOUN'), ('atmósfera', 'PROPN')]
135;135;793;auto - auto;concurrente;asegirado circulando wenceslao tata interseccion potosi impacta parte delantera derecha lateral delantero derecho lateral trasero izquierdo tercero circulaba potosi alta velocidad producto tercero vuelca calzada ;[('asegirado', 'ADJ'), ('circular', 'VERB'), ('wenceslao', 'PROPN'), ('tato', 'PROPN'), ('interseccion', 'PROPN'), ('potosi', 'PROPN'), ('impactar', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'NOUN'), ('lateral', 'ADJ'), ('delantero', 'NOUN'), ('derecho', 'ADJ'), ('lateral', 'ADJ'), ('trasero', 'NOUN'), ('izquierdo', 'ADJ'), ('3', 'ADJ'), ('circular', 'AUX'), ('potosi', 'PROPN'), ('alto', 'ADJ'), ('velocidad', 'NOUN'), ('producto', 'INTJ'), ('3', 'ADJ'), ('volcar', 'NOUN'), ('calzar', 'ADJ')]
136;136;797;auto - auto;comprometida;asegurado toca paragolpe trasero tercero precede frena lesionados;[('asegurar', 'ADJ'), ('tocar', 'VERB'), ('paragolpe', 'NOUN'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('preceder', 'PROPN'), ('frenar', 'PROPN'), ('lesionar', 'ADJ')]
137;137;825;auto - auto;comprometida;circulaba general paz rodado sobrepasa izquierda detiene marcha bruscamente intentar evitar colsion volanteo izquierda accidentalente colisiono frente sector trasero terceros involucrados lesionados terceros involucrados lesionados datos tercero kessler sebastian ezequiel fiat adre federacion patronal ;[('circular', 'AUX'), ('general', 'ADJ'), ('paz', 'NOUN'), ('rodar', 'ADJ'), ('sobrepasar', 'PROPN'), ('izquierdo', 'ADJ'), ('detener', 'VERB'), ('marchar', 'NOUN'), ('bruscamente', 'ADV'), ('intentar', 'VERB'), ('evitar', 'VERB'), ('colsion', 'PROPN'), ('volanteo', 'ADJ'), ('izquierdo', 'ADJ'), ('accidentalente', 'ADJ'), ('colisionar', 'NOUN'), ('frente', 'ADV'), ('sector', 'NOUN'), ('trasero', 'ADJ'), ('tercero', 'NOUN'), ('involucrar', 'ADJ'), ('lesionar', 'ADJ'), ('tercero', 'ADJ'), ('involucrar', 'ADJ'), ('lesionar', 'ADJ'), ('dato', 'NOUN'), ('3', 'ADJ'), ('kessler', 'PROPN'), ('sebastian', 'PROPN'), ('ezequiel', 'PROPN'), ('fiat', 'PROPN'), ('adre', 'PROPN'), ('federacion', 'PROPN'), ('patronal', 'ADJ')]
138;138;831;auto - auto;comprometida;aseg circulando direccion referencia llegar interseccion delfor embestida lateral derecho parte delantera ro producto aserg desplaza hacia vereda sube choca parte delantera arbol hija conductora dolencias cabezatambien lesionado tercero mareos dolor cabeza;[('aseg', 'PROPN'), ('circular', 'VERB'), ('direccion', 'INTJ'), ('referenciar', 'NOUN'), ('llegar', 'VERB'), ('interseccion', 'PROPN'), ('delfor', 'PROPN'), ('embestir', 'ADJ'), ('lateral', 'ADJ'), ('derecho', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('ro', 'DET'), ('producto', 'NOUN'), ('aserg', 'PROPN'), ('desplazar', 'PROPN'), ('hacia', 'ADP'), ('vereda', 'PROPN'), ('subir', 'VERB'), ('chocar', 'NOUN'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('arbol', 'NOUN'), ('hijo', 'NOUN'), ('conductor', 'ADJ'), ('dolencia', 'NOUN'), ('cabezatambien', 'ADV'), ('lesionar', 'ADJ'), ('3', 'ADJ'), ('mareo', 'NOUN'), ('dolor', 'PROPN'), ('cabeza', 'NOUN')]
139;139;835;auto - auto;comprometida;mecanica hecho segun version asegurado circulaba gaspar campos sur norte vamos doblar izquierda tupacamaru ahi siento tercero moto moldura rueda trasera coche tercero acompanante presentaron lesiones aparentes ;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('circular', 'AUX'), ('gaspar', 'VERB'), ('campo', 'NOUN'), ('sur', 'ADJ'), ('norte', 'ADJ'), ('ir', 'AUX'), ('doblar', 'VERB'), ('izquierdo', 'NOUN'), ('tupacamaru', 'PROPN'), ('ahi', 'PROPN'), ('sentir', 'VERB'), ('3', 'ADJ'), ('moto', 'NOUN'), ('moldurar', 'NOUN'), ('rodar', 'NOUN'), ('trasero', 'ADJ'), ('coche', 'NOUN'), ('3', 'ADJ'), ('acompanante', 'ADJ'), ('presentar', 'VERB'), ('lesionar', 'NOUN'), ('aparente', 'ADJ')]
140;140;841;auto - auto;concurrente;circulando william morris auto tercero venia saladillo incorpora william morris frena choca parte delantera derecha desplazamientos lesiones;[('circular', 'VERB'), ('william', 'PROPN'), ('morris', 'PROPN'), ('auto', 'ADJ'), ('3', 'ADJ'), ('venia', 'PROPN'), ('saladillo', 'PROPN'), ('incorporar', 'PROPN'), ('william', 'PROPN'), ('morris', 'PROPN'), ('frenar', 'PROPN'), ('chocar', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('desplazamiento', 'NOUN'), ('lesionar', 'ADJ')]
141;141;853;auto - auto;concurrente;mecanica hecho segun version asegurado asegurado circulaba churrinche cruzar rep argentina colisiona parte delantera delantera izquierda parte lateral trasera derecha tercero circulaba rep argentina hizo presente same nervios acompanante vehiculo tercero diagnosticaron lesiones desplazamientosd ;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('asegurar', 'ADJ'), ('circular', 'AUX'), ('churrinche', 'PROPN'), ('cruzar', 'VERB'), ('rep', 'PROPN'), ('argentino', 'ADJ'), ('colisionar', 'PROPN'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('delantero', 'NOUN'), ('izquierdo', 'ADJ'), ('partir', 'NOUN'), ('lateral', 'ADJ'), ('trasero', 'ADJ'), ('derecho', 'NOUN'), ('3', 'ADJ'), ('circular', 'AUX'), ('rep', 'PROPN'), ('argentino', 'PROPN'), ('hacer', 'VERB'), ('presentar', 'ADJ'), ('same', 'ADV'), ('nervio', 'NOUN'), ('acompanante', 'ADJ'), ('vehicular', 'ADJ'), ('3', 'ADJ'), ('diagnosticar', 'VERB'), ('lesionar', 'NOUN'), ('desplazamientosd', 'VERB')]
142;142;856;auto - auto;comprometida;aseg circulando hipolito yrigoyen frene impacte tercero frena transito misma parte delantera parte trasera despl tercero remis pasajeras dolores lleva hospital lavallol intervencion;[('aseg', 'PROPN'), ('circular', 'VERB'), ('hipolito', 'PROPN'), ('yrigoyen', 'PROPN'), ('frenar', 'PROPN'), ('impactar', 'PROPN'), ('3', 'ADJ'), ('frenar', 'PROPN'), ('transitar', 'ADV'), ('mismo', 'DET'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('despl', 'PROPN'), ('3', 'ADJ'), ('remis', 'PROPN'), ('pasajero', 'NOUN'), ('dolor', 'ADJ'), ('llevar', 'VERB'), ('hospital', 'PROPN'), ('lavallol', 'PROPN'), ('intervencion', 'PROPN')]
143;143;857;auto - auto;comprometida;avanzando semaforollegando cruce peatn auto encontraba adelante frena golpe colapsando parte delantera vehiculo eros involucrados novia asegurado sufrio lesiones derecho corte arriba parpado datos tercero maria lourdes racia chevrolet kzc zurich;[('avanzar', 'AUX'), ('semaforollegando', 'VERB'), ('cruzar', 'NOUN'), ('peatn', 'VERB'), ('auto', 'NOUN'), ('encontrar', 'AUX'), ('adelantar', 'ADV'), ('frenar', 'VERB'), ('golpe', 'NOUN'), ('colapsar', 'VERB'), ('partir', 'NOUN'), ('delantero', 'VERB'), ('vehicular', 'NOUN'), ('eros', 'NOUN'), ('involucrar', 'ADJ'), ('novio', 'NOUN'), ('asegurar', 'ADJ'), ('sufrio', 'PROPN'), ('lesionar', 'NOUN'), ('derecho', 'ADJ'), ('cortar', 'PROPN'), ('arribar', 'ADV'), ('parpar', 'ADJ'), ('dato', 'NOUN'), ('3', 'ADJ'), ('maria', 'PROPN'), ('lourdes', 'PROPN'), ('racia', 'PROPN'), ('chevrolet', 'PROPN'), ('kzc', 'PROPN'), ('zurich', 'PROPN')]
144;144;860;auto - auto;comprometida;venia hacia llegar persona querer esquivarlo volanteo realizo mala maniobra choco auto chevrolet corsa estacionado chocar auto pega moto yamaha detras rompe paragolpe trasero;[('venia', 'PROPN'), ('hacia', 'ADP'), ('llegar', 'VERB'), ('personar', 'NOUN'), ('querer', 'VERB'), ('esquivarlo', 'VERB'), ('volanteo', 'NOUN'), ('realizar', 'PROPN'), ('malo', 'PROPN'), ('maniobrar', 'NOUN'), ('chocar', 'PROPN'), ('auto', 'NOUN'), ('chevrolet', 'PROPN'), ('corso', 'PROPN'), ('estacionar', 'ADJ'), ('chocar', 'VERB'), ('auto', 'ADJ'), ('pegar', 'VERB'), ('moto', 'PROPN'), ('yamaha', 'VERB'), ('detras', 'NOUN'), ('romper', 'VERB'), ('paragolpe', 'NOUN'), ('trasero', 'ADJ')]
145;145;864;auto - auto;comprometida;asegurado circulaba au panamericana impacta tercero circulaba misma baja velocidad parte trasera parte delantera desplazamientos dentro tercero acompanante dolor momento llamada encuentra lugar ;[('asegurar', 'PROPN'), ('circular', 'AUX'), ('au', 'PROPN'), ('panamericano', 'PROPN'), ('impactar', 'PROPN'), ('3', 'ADJ'), ('circular', 'AUX'), ('mismo', 'DET'), ('bajo', 'ADJ'), ('velocidad', 'NOUN'), ('partir', 'VERB'), ('trasero', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('desplazamiento', 'NOUN'), ('dentro', 'ADV'), ('3', 'ADJ'), ('acompanante', 'ADJ'), ('dolor', 'NOUN'), ('momento', 'NOUN'), ('llamar', 'ADJ'), ('encontrar', 'VERB'), ('lugar', 'NOUN')]
146;146;880;auto - auto;concurrente;vehiculo asegurado circulaba pje fernandezsiendo embestido tercero derechacon frente derecho lateral trasero derechoasegurado desplazado haciendo trompo embistiendo arbol parte traserasin mas involucradoslesionados tercero aseguradoun patrullero pasaba involucratrasladandose papa tercera hosp thompson san martintercero golpes codo derecho derecha tenia operadaaseurado latigazo hombro izquierdote asegurado;[('vehicular', 'NOUN'), ('asegurar', 'ADJ'), ('circular', 'AUX'), ('pje', 'VERB'), ('fernandezsiendo', 'VERB'), ('embestir', 'ADJ'), ('3', 'ADJ'), ('derechacon', 'AUX'), ('frente', 'ADV'), ('derecho', 'NOUN'), ('lateral', 'ADJ'), ('trasero', 'ADJ'), ('derechoasegurado', 'ADJ'), ('desplazar', 'ADJ'), ('hacer', 'VERB'), ('trompo', 'NOUN'), ('embestir', 'VERB'), ('arbol', 'NOUN'), ('partir', 'NOUN'), ('traserasin', 'NOUN'), ('mas', 'ADV'), ('involucradoslesionados', 'ADJ'), ('3', 'ADJ'), ('aseguradoun', 'ADJ'), ('patrullero', 'NOUN'), ('pasar', 'AUX'), ('involucratrasladandose', 'VERB'), ('papar', 'PROPN'), ('tercero', 'ADJ'), ('hosp', 'PROPN'), ('thompson', 'PROPN'), ('santo', 'PROPN'), ('martintercero', 'PROPN'), ('golpe', 'NOUN'), ('codo', 'ADJ'), ('derecho', 'NOUN'), ('derecho', 'ADJ'), ('tenia', 'PROPN'), ('operadaaseurado', 'ADJ'), ('latigazo', 'PROPN'), ('hombro', 'PROPN'), ('izquierdote', 'PROPN'), ('asegurar', 'ADJ')]
147;147;881;auto - auto;comprometida;asegurado circulando martin castro maniobra girar izquierda rivadavia colisionado lateral delantero izquierdo lateral trasero derecho tercero circulaba rivadavia capital federal luego asegurado colisionado lateral izquierdo parte delantera tercero circulaba rivadavia ;[('asegurar', 'ADJ'), ('circular', 'VERB'), ('martin', 'PROPN'), ('castrar', 'PROPN'), ('maniobrar', 'VERB'), ('girar', 'VERB'), ('izquierdo', 'ADJ'), ('rivadavia', 'PROPN'), ('colisionar', 'ADJ'), ('lateral', 'ADJ'), ('delantero', 'NOUN'), ('izquierdo', 'ADJ'), ('lateral', 'ADJ'), ('trasero', 'ADJ'), ('derecho', 'NOUN'), ('3', 'ADJ'), ('circular', 'AUX'), ('rivadavia', 'PROPN'), ('capital', 'PROPN'), ('federal', 'ADJ'), ('luego', 'ADV'), ('asegurar', 'ADJ'), ('colisionar', 'ADJ'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('3', 'ADJ'), ('circular', 'AUX'), ('rivadavia', 'PROPN')]
148;148;885;auto - auto;comprometida;venia libertador veo habia auto detenido semaforo momento freno llovia auto patino siguio pude evitar embestir tercero parte trasera parte delanterael tercero iba solo bajo mareado acompane hospital san isidro;[('venia', 'PROPN'), ('libertador', 'PROPN'), ('ver', 'PROPN'), ('habia', 'PROPN'), ('auto', 'NOUN'), ('detener', 'ADJ'), ('semaforo', 'ADJ'), ('momento', 'NOUN'), ('frenar', 'ADJ'), ('llovia', 'PROPN'), ('auto', 'PROPN'), ('patinar', 'ADJ'), ('siguio', 'PROPN'), ('poder', 'VERB'), ('evitar', 'VERB'), ('embestir', 'VERB'), ('3', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('partir', 'NOUN'), ('delanterael', 'PROPN'), ('3', 'ADJ'), ('ir', 'AUX'), ('solo', 'ADV'), ('bajar', 'ADP'), ('marear', 'NOUN'), ('acompane', 'PROPN'), ('hospital', 'PROPN'), ('santo', 'PROPN'), ('isidro', 'PROPN')]
149;149;886;auto - auto;concurrente;asegurado circulaba balbin interseccion uriarte gira hacia izquierda semaforo tercero circulaba direccion contraria embiste parte delantera derecha lateral derecho vehiculo asegurado desplaza subiendo vereda impactando parte trasera derecha poste luz asegurado hijo ocupante tercero sufren lesiones trasladados hospital larcade ;[('asegurar', 'ADJ'), ('circular', 'AUX'), ('balbin', 'PROPN'), ('interseccion', 'PROPN'), ('uriarte', 'PROPN'), ('girar', 'NOUN'), ('hacia', 'ADP'), ('izquierdo', 'NOUN'), ('semaforo', 'PROPN'), ('3', 'ADJ'), ('circular', 'AUX'), ('direccion', 'PROPN'), ('contrario', 'ADJ'), ('embestir', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('lateral', 'ADJ'), ('derecho', 'ADJ'), ('vehicular', 'ADJ'), ('asegurar', 'ADJ'), ('desplazar', 'AUX'), ('subir', 'VERB'), ('vereda', 'NOUN'), ('impactar', 'VERB'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('derecho', 'NOUN'), ('poste', 'ADJ'), ('luz', 'NOUN'), ('asegurar', 'ADJ'), ('hijo', 'NOUN'), ('ocupante', 'ADJ'), ('3', 'ADJ'), ('sufrir', 'AUX'), ('lesionar', 'NOUN'), ('trasladar', 'ADJ'), ('hospital', 'PROPN'), ('larcade', 'PROPN')]
150;150;887;auto - auto;comprometida;mecanica hecho segun version asegurado dirigia aquino norte sur llego olivera choco vehiculo delante mio parte trasera mecanica hecho segun tercero denuncia circulaba aquino freno llegar olivera transito embestido atras tercero frenod;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('dirigia', 'PROPN'), ('aquino', 'PROPN'), ('norte', 'PROPN'), ('sur', 'PROPN'), ('llegar', 'PROPN'), ('olivera', 'AUX'), ('chocar', 'PROPN'), ('vehicular', 'NOUN'), ('delante', 'ADV'), ('mio', 'INTJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('3', 'ADJ'), ('denunciar', 'NOUN'), ('circular', 'AUX'), ('aquino', 'ADJ'), ('frenar', 'ADJ'), ('llegar', 'VERB'), ('olivera', 'AUX'), ('transitar', 'NOUN'), ('embestir', 'ADJ'), ('atras', 'NOUN'), ('3', 'ADJ'), ('frenod', 'NOUN')]
151;151;900;auto - auto;comprometida;mecanica hecho segun version asegurado vehiculo asegurado circulando carril rapido aut panamericana altura campana trafico vehiculos van frenando tercero corolla circulaba derecha pone guino cambiar carril derecha termina ingresando izquierda delante vehiculo asegurado maniobra brusca delante tercero carril rapido tercero frena produce choque terceros asegurado trata esquivarlo embiste parte frontal parte trasera derecha tercero corolla mete delante resultan lesionados acompanantes vehiculo asegurado lesion muneca dolor acompanante tercero corolla dolor ;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('vehicular', 'NOUN'), ('asegurar', 'ADJ'), ('circular', 'VERB'), ('carril', 'NOUN'), ('rapido', 'ADJ'), ('aut', 'PROPN'), ('panamericano', 'ADJ'), ('altura', 'NOUN'), ('campana', 'ADJ'), ('traficar', 'ADJ'), ('vehiculos', 'ADJ'), ('ir', 'VERB'), ('frenar', 'VERB'), ('3', 'ADJ'), ('corolla', 'NOUN'), ('circular', 'AUX'), ('derecho', 'ADJ'), ('poner', 'VERB'), ('guino', 'NOUN'), ('cambiar', 'VERB'), ('carril', 'NOUN'), ('derecho', 'ADJ'), ('terminar', 'AUX'), ('ingresar', 'VERB'), ('izquierdo', 'ADJ'), ('delante', 'ADV'), ('vehicular', 'NOUN'), ('asegurar', 'ADJ'), ('maniobrar', 'PROPN'), ('brusco', 'VERB'), ('delante', 'ADV'), ('3', 'ADJ'), ('carril', 'NOUN'), ('rapido', 'ADJ'), ('3', 'ADJ'), ('frenar', 'PROPN'), ('producir', 'VERB'), ('chocar', 'NOUN'), ('tercero', 'ADJ'), ('asegurar', 'ADJ'), ('tratar', 'VERB'), ('esquivarlo', 'VERB'), ('embestir', 'VERB'), ('partir', 'NOUN'), ('frontal', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('derecho', 'NOUN'), ('3', 'ADJ'), ('corolla', 'NOUN'), ('meter', 'VERB'), ('delante', 'ADV'), ('resultar', 'AUX'), ('lesionar', 'ADJ'), ('acompanantes', 'ADJ'), ('vehicular', 'ADJ'), ('asegurar', 'ADJ'), ('lesion', 'PROPN'), ('muneca', 'PROPN'), ('dolor', 'NOUN'), ('acompanante', 'ADJ'), ('3', 'ADJ'), ('corolla', 'PROPN'), ('dolor', 'NOUN')]
152;152;917;auto - auto;discutida;mecanica hecho segun version asegurado circulaba ruta provincial llegando algarrobo verifico auto venia ultima arranca queda parada medio ruta situacion hago maniobra freno camioneta derrapa embisto ero parte trasera izquierda parte delantera izquierda ero iba acompanantes trasladado hacia hospital asegurado sufrio lesiones cervicalesd ;[('mecanica', 'ADJ'), ('hacer', 'ADJ'), ('segun', 'ADJ'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('circular', 'AUX'), ('ruta', 'ADJ'), ('provincial', 'ADJ'), ('llegar', 'AUX'), ('algarrobo', 'NOUN'), ('verificar', 'ADJ'), ('auto', 'NOUN'), ('venia', 'PROPN'), ('ultimar', 'PROPN'), ('arrancar', 'PROPN'), ('quedo', 'VERB'), ('parar', 'ADJ'), ('mediar', 'ADV'), ('ruta', 'ADJ'), ('situacion', 'PROPN'), ('hacer', 'PROPN'), ('maniobrar', 'PROPN'), ('frenar', 'ADJ'), ('camioneta', 'PROPN'), ('derrapar', 'VERB'), ('embestir', 'PROPN'), ('erar', 'PROPN'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('izquierdo', 'NOUN'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('izquierdo', 'ADJ'), ('erar', 'PROPN'), ('ir', 'VERB'), ('acompanantes', 'NOUN'), ('trasladar', 'ADJ'), ('hacia', 'ADP'), ('hospital', 'PROPN'), ('asegurar', 'ADJ'), ('sufrio', 'PROPN'), ('lesionar', 'NOUN'), ('cervicalesd', 'VERB')]
