,Unnamed: 0,Idenx original,tipo_de_accidente,responsabilidad,descripcion_del_hecho - Final
73,73,96,auto - moto,comprometida,"['redgreenlueredgreenlue', 'circulando', 'daz', 'velez', 'hacia', 'gral', 'paz', 'toco', 'levemente', 'rueda', 'trasera', 'moto', 'yamaha', 'ybr', 'dominio', 'llb', 'conducida', 'pera', 'ramiro', 'guido', 'seguro', 'atm', 'dni', 'acompanado', 'michelle', 'alvan', 'dni', 'ambos', 'genenera', 'posterior', 'cada']"
74,74,98,auto - moto,comprometida,"['asegurado', 'terminando', 'doblar', 'gaona', 'colectora', 'pensando', 'doble', 'momento', 'produce', 'colision', 'parte', 'delantera', 'moto', 'circulaba', 'gaona', 'motociclista', 'cae', 'suelo']"
75,75,99,auto - moto,comprometida,"['redgreenlue', 'asegurado', 'circulando', 'wernicke', 'tercero', 'moto', 'circulaba', 'misma', 'quiere', 'pasarlo', 'derecha', 'colisiona', 'lateral', 'izquierdo', 'lateral', 'derecho', 'asegurado', 'desplazamientos']"
76,76,101,auto - moto,concurrente,"['asegurado', 'maniobrando', 'estacionar', 'balizas', 'encendidas', 'embestido', 'lateral', 'trasero', 'derecho', 'tercero', 'circulaba', 'mismo', 'moto', 'solo', 'ocupante', 'puede', 'precisar', 'uso', 'cae', 'pavimento', 'levanta', 'retira', 'propios', 'medios', 'desplazamientos', 'asiste']"
77,77,102,auto - moto,comprometida,"['asegurado', 'circulando', 'araoz', 'interseccin', 'primera', 'junta', 'impacta', 'parte', 'delantera', 'tercero', 'moto', 'circulaba', 'ultima', 'primera', 'junta', 'ocupante', 'moto', 'llevaba', 'puesto', 'cae', 'pavimento']"
78,78,103,auto - moto,comprometida,"['aseg', 'circulaba', 'nogoya', 'maniobrar', 'derecha', 'cruzar', 'cuneta', 'colisiona', 'moto', 'sobrepasa', 'derecha', 'moto', 'viabaja', 'sola', 'persona', 'cay', 'suelo', 'levant', 'propios', 'medios', 'manifiesta', 'necesita', 'ser', 'atendido', 'intercambiaron', 'datos', 'retir', 'asegurado', 'manifiesta', 'iba', 'despacio', 'encontraba', 'pasando', 'cuneta', 'costado', 'baja', 'velocidad']"
79,79,104,auto - moto,comprometida,"['asegurado', 'circulando', 'samuel', 'morse', 'realiza', 'maniobra', 'esquivar', 'auto', 'detenido', 'costado', 'calzada', 'abandonado', 'tercero', 'moto', 'circulaba', 'detras', 'llega', 'esquivarlo', 'embiste', 'parte', 'trasera', 'punta', 'izquierdaun', 'ocupante', 'cae', 'piso']"
80,80,105,auto - moto,comprometida,"['encontraba', 'detenido', 'rivadavia', 'abro', 'izquierda', 'sobrepasar', 'colectivo', 'detenido', 'moto', 'colisiona', 'parte', 'trasera', 'desplazamientos', 'sola', 'persona', 'cae', 'piso', 'lesiones', 'visibles']"
81,81,106,auto - moto,comprometida,"['asegurado', 'circulando', 'tuyuti', 'impacta', 'parte', 'delantera', 'parte', 'trasera', 'moto', 'frena', 'delante', 'ocupantes', 'caen', 'suelo', 'presentaban', 'lesionaes', 'visibles', 'dijeron', 'encontraban', 'bien']"
82,82,107,auto - moto,comprometida,"['venia', 'conduciendo', 'san', 'antonio', 'llego', 'interseccin', 'zapala', 'dispongo', 'doblar', 'luz', 'giro', 'correspondiente', 'hacia', 'derecha', 'doy', 'cuenta', 'venia', 'moto', 'personas', 'pasandome', 'derecha', 'toco', 'provocando', 'caigan']"
83,83,108,auto - moto,comprometida,"['vhc', 'asegurado', 'circulando', 'h', 'yrigoyen', 'direccion', 'hacia', 'sur', 'atina', 'cambiar', 'carril', 'concretar', 'accion', 'tercero', 'moto', 'circulaba', 'dicho', 'carril', 'advierte', 'intencion', 'asegurado', 'frena', 'improviso', 'desestabiliza', 'cae', 'piso', 'mediar', 'contacto', 'vhc', 'asegurado', 'secuestro', 'policial', 'interv', 'labraron', 'actas', 'tercero', 'trasladado', 'revisado', 'insitu', 'contractura']"
84,84,111,auto - moto,comprometida,"['circulaba', 'san', 'martin', 'estacionar', 'derecha', 'moto', 'venia', 'detras', 'pasa', 'derecha', 'choca', 'parte', 'delantera', 'derecha', 'moto', 'cae', 'venia', 'trasladado', 'hospital', 'florencio', 'varela', 'tenia', 'golpe']"
85,85,113,auto - moto,comprometida,"['aseg', 'circulaba', 'gral', 'alvarez', 'direccion', 'hacia', 'caba', 'pasar', 'chaco', 'impacta', 'parte', 'delantera', 'tercero', 'motoque', 'circulaba', 'estalos', 'ocupantes', 'tercero', 'caen', 'suelo', 'levanta', 'retiran', 'solo', 'aseg', 'ofrece', 'llevar', 'hospital', 'niegan', 'ocupantes']"
86,86,115,auto - moto,concurrente,"['aseg', 'circulando', 'independencia', 'tercero', 'circulando', 'misma', 'aseg', 'dispone', 'aingresar', 'estacionamiento', 'izquierda', 'tercero', 'moto', 'circulaba', 'detras', 'colisiona', 'parte', 'trasera', 'tercero', 'cae', 'pavimento', 'puesto', 'solo', 'ocupante', 'desplazamientos']"
87,87,116,auto - moto,comprometida,"['circulando', 'lavalle', 'llegar', 'interseccion', 'castelli', 'veo', 'moto', 'circulaba', 'ultima', 'freno', 'llegue', 'tocarlo', 'ocupantes', 'moto', 'cayeron', 'pavimento', 'levantaron', 'propios', 'medios', 'tenian', 'lesiones', 'visibles', 'quejaban', 'dolor', 'aunque', 'necesario', 'intervencion']"
88,88,119,auto - moto,comprometida,"['aseg', 'maniobraba', 'rodriguez', 'hacia', 'carbajal', 'parte', 'lateral', 'derecha', 'ro', 'moto', 'circulaba', 'junto', 'aseg', 'desplazamientos', 'lesionados', 'moto', 'persona']"
89,89,120,auto - moto,comprometida,"['aseg', 'circulando', 'acceso', 'oeste', 'hacia', 'capital', 'derecha', 'aseg', 'maniobra', 'hacia', 'derecha', 'salir', 'calzada', 'hacia', 'pasto', 'tercero', 'circulaba', 'moto', 'ocupantes', 'misma', 'igual', 'embiste', 'parte', 'trasera', 'parte', 'frontal', 'tercero', 'ocupantes', 'moto', 'caen', 'pavimento', 'pierden', 'conocimiento', 'ocupantes', 'reincorpora', 'medios', 'debe', 'ser', 'asistido']"
90,90,121,auto - moto,comprometida,"['asegurado', 'circulando', 'eva', 'peron', 'colisionado', 'parte', 'lateral', 'izquierda', 'parte', 'delanter', 'moto', 'tercero', 'moto', 'impacta', 'parte', 'delantera', 'asegurado', 'lesionados', 'desplazamiento', 'intervencion', 'centro', 'hospital', 'materno', 'varela', 'ocupante', 'moto', 'uso', 'cayo', 'piso', 'lesionad', 'parte', 'derecha']"
91,91,122,auto - moto,comprometida,"['circulaba', 'sucre', 'doblando', 'derecha', 'moyano', 'enpedrado', 'toco', 'lateral', 'derecho', 'moto', 'derecha', 'chico', 'moto', 'cae', 'tenia', 'lesiones']"
92,92,123,auto - moto,comprometida,"['circulaba', 'monroe', 'moto', 'frena', 'delante', 'mio', 'semaforo', 'logro', 'evitar', 'tocarlo', 'parte', 'delantera', 'paret', 'trasera', 'moto', 'unico', 'ocupante', 'cae', 'piso']"
93,93,126,auto - moto,comprometida,"['asegurado', 'circulaba', 'irigoyen', 'doblar', 'izquierda', 'tomar', 'helguera', 'colisionado', 'moto', 'circulaba', 'contrario', 'irigoyen', 'ocupante', 'cae', 'piso', 'asistido', 'same', 'trasladan', 'hosp', 'peron', 'int', 'avellaneda', 'semaforo', 'titilaba', 'apago', 'vuelve', 'titilaretc', 'funciona', 'mal', 'tener', 'paso', 'izquierda', 'cel']"
94,94,128,auto - moto,comprometida,"['encontraba', 'circulando', 'centenario', 'uruguayo', 'comenzar', 'doblar', 'albarracinuna', 'moto', 'venia', 'misma', 'impacta', 'parte', 'delantera', 'lateral', 'delantero', 'izquierdo', 'vhel', 'motociclista', 'cae', 'pisoyo', 'bajo', 'asistirloel', 'acusa', 'dolor', 'brazo', 'derechoya', 'habia', 'lastimado']"
95,95,129,auto - moto,comprometida,"['venia', 'circulando', 'bernardo', 'irigoyen', 'semaforo', 'gps', 'indico', 'giro', 'izquierda', 'c', 'calvo', 'encontrandome', 'semaforos', 'moto', 'colisiona']"
96,96,130,auto - moto,concurrente,"['asegurado', 'circulaba', 'gabriel', 'miro', 'moto', 'pasadores', 'vio', 'choco', 'parte', 'trasera', 'parte', 'delantera', 'derechaambas', 'calles', 'doble', 'circulacion', 'asegurado', 'solo', 'hizo', 'denuncia', 'pido', 'registro', 'cedula', 'hablo', 'asegurada', 'aclara', 'motocicleta', 'venia', 'izquierda', 'automvil', 'asegurado', 'danos', 'parte', 'delantera', 'lado', 'derecho', 'participacin', 'semaforos', 'lugar', 'calles', 'doble', 'circulacion', 'tercera', 'tenia', 'cedula', 'azul', 'luego', 'hecho', 'tercera', 'llamo', 'diciendo', 'haba', 'golpeado', 'entonces', 'asegurada', 'hizo', 'ah', 'denuncia']"
97,97,133,auto - moto,comprometida,"['asegurado', 'circulaba', 'falucho', 'cruzar', 'ricardo', 'rojas', 'colisionado', 'parte', 'lateral', 'derecha', 'tercero', 'moto', 'circulaba', 'ultima', 'mencionada', 'personas', 'moto', 'cascos', 'colocados', 'cayeron', 'suelo', 'intervencion', 'policial', 'desplazamientos', 'solamente', 'presentaba', 'golpe']"
98,98,134,auto - moto,concurrente,"['vhc', 'asegurado', 'circulando', 'puna', 'llegar', 'interseccion', 'almafuerte', 'aguarda', 'despeje', 'transito', 'vehicular', 'avanza', 'lentamente', 'embestido', 'lateral', 'delantero', 'derecho', 'rueda', 'delantera', 'tercero', 'moto', 'circulaba', 'ultima', 'invocada', 'solo', 'ocupante', 'colocado', 'cae', 'piso', 'incorpora', 'propios', 'medios', 'tercero', 'cortadura']"
99,99,135,auto - moto,comprometida,"['aseg', 'circulando', 'jose', 'bruno', 'moron', 'realiza', 'leve', 'maniobra', 'esquivar', 'detenido', 'manera', 'paralela', 'detiene', 'tercero', 'moto', 'quiere', 'pasar', 'medio', 'vhs', 'cae', 'arriba', 'aseg', 'provocando', 'danos', 'espejo', 'retrovisor', 'derecho', 'puerta', 'mismo', 'lado', 'ocacionado', 'parte', 'delantera', 'moto', 'tercero', 'cae', 'piso', 'puesto', 'manifesto', 'dolencia', 'brazo', 'aseg', 'ofrece', 'llamar', 'same', 'quiso']"
100,100,136,auto - moto,comprometida,"['jose', 'len', 'suarez', 'm', 'domicilio', 'coloco', 'balizas', 'saco', 'ventanilla', 'acceder', 'garage', 'momento', 'moto', 'sobrepasa', 'derecha', 'vehculo', 'contenedor', 'basura', 'encontraba', 'domicilio', 'asegurado', 'impacta', 'espejo', 'puerta', 'derecha', 'tercero', 'lesionado']"
101,101,137,auto - moto,comprometida,"['redgreenlue', 'circulaba', 'paraguay', 'maniobrar', 'hacia', 'izquierda', 'pasar', 'detenido', 'volver', 'carril', 'impacta', 'moto', 'lateral', 'delantero', 'derechovenica', 'unicamente', 'moto', 'cael', 'suelo', 'manifiesta', 'dolor', 'hombro', 'derecho']"
102,102,138,auto - moto,comprometida,"['circulaba', 'constitucion', 'llegar', 'interseccion', 'mosconi', 'coloco', 'giro', 'izquierdo', 'tomar', 'ultima', 'mencionada', 'izquierda', 'dado', 'dicha', 'interseccion', 'corta', 'embestido', 'lateral', 'delantero', 'izquierdo', 'frente', 'moto', 'intenta', 'sobrepasar', 'izquierda', 'ocupante', 'cae', 'pavimento', 'presentaba', 'lesiones', 'visibles', 'levanta', 'propios', 'medios', 'intercambiamos', 'datos', 'retira', 'circulando', 'moto', 'intervencion']"
103,103,140,auto - moto,comprometida,"['subiendo', 'chavez', 'gral', 'paz', 'moto', 'sobrepasa', 'derecha', 'golpea', 'brazo', 'izquierdo', 'espejo', 'raiz', 'golpea', 'guardarail', 'cae', 'asfalto', 'sola', 'persona', 'moto', 'puesto']"
104,104,141,auto - moto,comprometida,"['aseg', 'circulando', 'rivadavia', 'impacta', 'tercero', 'moto', 'ocupante', 'circulando', 'misma', 'toca', 'espejo', 'retrovisor', 'izquierdo', 'manubrio', 'trceroel', 'aseg', 'circulaba', 'carril', 'central', 'maniobra', 'levemente', 'esquivar', 'delimitacion', 'carril', 'buses', 'tercero', 'sale', 'atras', 'colectivoaseg', 'refiere', 'tercero', 'cae', 'moto', 'embargo', 'manifiesta', 'dolor', 'brazo', 'derecho']"
105,105,142,auto - moto,comprometida,"['circulando', 'indepencencia', 'esq', 'sarandi', 'detenido', 'transito', 'abro', 'levemente', 'puerta', 'delizq', 'arrojar', 'papel', 'moto', 'embiste', 'mismael', 'lamisam', 'nego', 'q', 'lleve', 'htal', 'retiro', 'propios', 'mediossin', 'int', 'policial', 'ambulanciasin', 'desplazamiento']"
106,106,143,auto - moto,comprometida,"['asgeurado', 'circulando', 'pasco', 'esquina', 'pavon', 'colisiona', 'tercero', 'cen', 'moto', 'circulando', 'misma', 'parte', 'delanterael', 'tercero', 'cae', 'piso', 'tercero', 'portaba', 'solo', 'persona', 'moto']"
107,107,144,auto - moto,concurrente,"['aseg', 'circulando', 'bolivia', 'altura', 'interseccion', 'salvador', 'maria', 'carril', 'caba', 'bs', 'as', 'tercero', 'circulaba', 'moto', 'ocupante', 'ultima', 'salvador', 'maria', 'carril', 'embiste', 'asegurado', 'parte', 'frontal', 'parte', 'indeterminada', 'tercero', 'cae', 'pavimento', 'pierde', 'conocimiento', 'reincorpora', 'propios', 'medios', 'intervenciones', 'desplazamientos']"
108,108,145,auto - moto,comprometida,"['circulando', 'paso', 'colectoral', 'moto', 'pasando', 'izquierda', 'pierde', 'estabilidad', 'apoya', 'justo', 'delante', 'rueda', 'delantera', 'izquierda', 'piso', 'cae', 'piso', 'apoya']"
109,109,147,auto - moto,comprometida,"['circulando', 'guevara', 'llegar', 'maure', 'transito', 'venia', 'derecha', 'moto', 'pasando', 'desacelera', 'golpe', 'termino', 'tocando', 'parte', 'trasera', 'parte', 'delantera', 'izquierdaen', 'moto', 'venia', 'solo', 'conductora', 'puesto', 'cayo', 'suelo', 'manifesto', 'dolores', 'quiso', 'traslade', 'hospital']"
110,110,148,auto - moto,concurrente,"['vehiculo', 'asegurado', 'hornero', 'ruta', 'incorpora', 'darsena', 'giro', 'comienza', 'cruzar', 'ruta', 'semaforo', 'habilitante', 'colisionada', 'lateral', 'izquierdo', 'parte', 'delantera', 'tercero', 'circulaba', 'misma', 'cruzo', 'desplazamientos', 'asegurada', 'acompanante', 'amiga', 'dolor', 'cervical']"
111,111,150,auto - moto,comprometida,"['encontraba', 'circulando', 'deslinde', 'ingresando', 'ruta', 'moto', 'embiste', 'parte', 'delantera', 'izquierda', 'parte', 'delantera', 'interviniendo', 'moto', 'circulaba', 'luces', 'encendidas', 'patentes', 'registro', 'valido', 'rodado', 'mas', 'lesionados', 'mas', 'terceros', 'datos', 'tercero', 'sanchez', 'juan', 'carlos', 'gilera', 'ies', 'atmel', 'asegurado']"
112,112,151,auto - moto,comprometida,"['aseg', 'circulando', 'interseccin', 'quiere', 'doblar', 'derecha', 'colisiona', 'moto', 'circulaba', 'misma', 'parte', 'delantera', 'derecha', 'parte', 'lateral', 'moto', 'tenia', 'solo', 'ocupante', 'puestocayo', 'piso', 'manifesto', 'dolencia', 'tenia', 'respones', 'cuerpo', 'desplazamientos']"
113,113,152,auto - moto,comprometida,"['aseg', 'circulando', 'aristobulo', 'valle', 'llegar', 'intercccion', 'centenario', 'embiste', 'p', 'delantera', 'lateral', 'izquierdo', 'tercero', 'moto', 'circulaba', 'ultima', 'mencionada', 'moto', 'iban', 'ocupantes', 'caen', 'pavimento', 'presentan', 'lesiones']"
114,114,153,auto - moto,comprometida,"['aseg', 'circulaba', 'rivadavia', 'gira', 'tomar', 'white', 'impactado', 'lateral', 'derecha', 'moto', 'circulaba', 'misma', 'dispona', 'cruzar', 'interseccin', 'desplazamientosmoto', 'ocupante', 'recuerda', 'tena', 'cay', 'piso', 'manifest', 'dolencias', 'levant', 'medios', 'retir', 'medios', 'int', 'medicasin', 'int', 'policial']"
115,115,155,auto - moto,comprometida,"['aseg', 'encontraba', 'circulando', 'mayor', 'irusta', 'pone', 'giro', 'aviso', 'va', 'pasar', 'tercero', 'parado', 'embestido', 'lateral', 'delantero', 'derecho', 'manubrio', 'moto', 'mismo', 'cae', 'suelosolo', 'manifestaba', 'dolencia', 'pecho', 'dolor', 'intervencion', 'retira', 'propios', 'medios', 'comunicamos', 'v', 'asegurado', 'mismo', 'circulaba', 'irusta', 'realiza', 'maniobra', 'izquierda', 'sobrepasar', 'colectivo', 'momento', 'impacta', 'motocicleta', 'circulaba', 'mismo', 'izquierda', 'tercero', 'manifestaba', 'dolor', 'caccda', 'quiso', 'llamar', 'tencca', 'puesto', 'intercambiaron', 'datos', 'lugar']"
116,116,157,auto - moto,comprometida,"['redgreenlue', 'asegurado', 'circulando', 'au', 'acc', 'oeste', 'tomar', 'salida', 'vergara', 'violentamente', 'embestida', 'detras', 'moto', 'golpea', 'lateral', 'trasero', 'derecho', 'vehiculo', 'moto', 'cae', 'suelo', 'circulaba', 'persona', 'dano', 'cara', 'motociclista', 'asistio', 'lugar', 'hechomecanica', 'segun', 'tercero', 'tercero', 'dice', 'iba', 'lenta', 'dice', 'asegurada', 'sobrepasa', 'entrar', 'peaje', 'encerro', 'asegurado', 'manifest', 'haber', 'formalizado', 'olivos', 'ratifica', 'mecanica', 'circulaba', 'colectora', 'acc', 'oeste', 'capital', 'hacia', 'provincia', 'toma', 'ramal', 'hacia', 'telepeaje', 'maniobra', 'hacia', 'derecha', 'dirige', 'carril', 'salida', 'vergara', 'moto', 'circulaba', 'mismo', 'detrcs', 'vio', 'impacta', 'lateral', 'derecho', 'trasero', 'tercero', 'sufrio', 'lesion', 'consciente', 'pudo', 'incorporar', 'luego', 'trasladado', 'hospital', 'moreno', 'l', 'asegurada', 'concurre', 'comisaria', 'villa', 'tesey', 'hicieron', 'alcoholemia']"
117,117,159,auto - moto,comprometida,"['circulando', 'sequeira', 'llegar', 'cruce', 'cosquin', 'tercero', 'frena', 'imprevisto', 'puedo', 'evitar', 'impactarlo', 'frente', 'parte', 'posterior', 'ocupantes', 'moto', 'ambos', 'caen', 'piso']"
118,118,160,auto - moto,concurrente,"['mecanica', 'hecho', 's', 'vs', 'asegurado', 'dia', 'hs', 'circulaba', 'cevallos', 'llegar', 'intyerseccion', 'otero', 'embestido', 'lateral', 'derecho', 'frente', 'moto', 'circulaba', 'ultima', 'mencionada', 'ocupante', 'cae', 'pavimento', 'presentaba', 'dolor', 'brazo', 'hombro', 'izquierdo']"
119,119,162,auto - moto,comprometida,"['circulando', 'higgins', 'entrar', 'domicilio', 'pongo', 'gino', 'girando', 'moto', 'venia', 'contrario', 'frena', 'choca', 'parte', 'delantera', 'derecha', 'rueda', 'delantera', 'moto', 'sola', 'persona', 'puesto', 'cae', 'piso', 'lesiones', 'aparentes', 'intervencion', 'retiro', 'us', 'propios', 'medios']"
120,120,164,auto - moto,comprometida,"['aseg', 'circulaba', 'gral', 'paz', 'cambia', 'carril', 'derecho', 'tomar', 'salida', 'mosconi', 'impacta', 'parte', 'delantera', 'derecha', 'moto', 'circulaba', 'misma', 'par', 'desplazamientos', 'moto', 'cae', 'piso', 'tenia', 'tenia', 'lesiones', 'aparentes', 'intervinen', 'solo', 'autopista']"
121,121,166,auto - moto,comprometida,"['asegurada', 'circulando', 'pres', 'santiago', 'derqui', 'auto', 'posiciona', 'contraria', 'colisionando', 'moto', 'personas', 'moto', 'caen', 'piso', 'puesto', 'moto', 'queda', 'tendido', 'piso', 'gope', 'piena', 'acompanante', 'levanta', 'medios', 'asiste', 'traslada', 'hopsital', 'posadas']"
122,122,167,auto - moto,comprometida,"['asegurado', 'circulando', 'obarrio', 'realizar', 'maniobra', 'giro', 'hacia', 'izquierda', 'tomar', 'alvear', 'embiste', 'lateral', 'izquierdo', 'tercero', 'circulaba', 'mismo', 'moto', 'solo', 'ocupante', 'cae', 'pavimento', 'asiste', 'desplazamientos']"
123,123,169,auto - moto,comprometida,"['salia', 'estacionado', 'casi', 'llegando', 'esquina', 'luego', 'asomar', 'trompa', 'metro', 'estimadamente', 'toco', 'moto', 'pasaba', 'lentamente', 'circulaba', 'atras', 'mio', 'adelante', 'desestabiliza', 'cae', 'costado', 'levanta', 'lesiones', 'leve', 'caida', 'involucrados', 'lesiones', 'datos', 'tercero', 'nahuel', 'alejandro', 'spairani', 'suzuki', 'ax', 'ksb', 'libra']"
124,124,170,auto - moto,comprometida,"['circuilando', 'colombres', 'pongo', 'balizas', 'arrimarmne', 'derecha', 'estacionar', 'moto', 'venia', 'derecha', 'embiste', 'lateral', 'derecho', 'moto', 'ocupante', 'cae', 'piso', 'cascono']"
125,125,173,auto - moto,,"['circulando', 'f', 'alcorta', 'luz', 'giro', 'doblar', 'izquierda', 'momento', 'moto', 'sobrepasa', 'lado', 'izquierdo', 'embistiendo', 'parte', 'trasera', 'izquierda', 'moto', 'cae', 'pavimento', 'queda', 'parado', 'solo', 'manifestaba', 'raspones', 'nego', 'llamar', 'retiro', 'propios', 'mediosd']"
126,126,174,auto - moto,,"['circulando', 'f', 'alcorta', 'luz', 'giro', 'doblar', 'izquierda', 'momento', 'moto', 'sobrepasa', 'lado', 'izquierdo', 'embistiendo', 'parte', 'trasera', 'izquierda', 'moto', 'cae', 'pavimento', 'queda', 'parado', 'solo', 'manifestaba', 'raspones', 'nego', 'llamar', 'retiro', 'propios', 'medios']"
127,127,175,auto - moto,comprometida,"['mecanica', 'hecho', 's', 'tercero', 'circulando', 'f', 'alcorta', 'luz', 'giro', 'doblar', 'izquierda', 'momento', 'moto', 'sobrepasa', 'lado', 'izquierdo', 'embistiendo', 'parte', 'trasera', 'izquierda', 'moto', 'cae', 'pavimento', 'queda', 'parado', 'solo', 'manifestaba', 'raspones', 'nego', 'llamar', 'ambulanciase', 'retiro', 'propios', 'mediosd']"
128,128,177,auto - moto,discutida,"['vhl', 'asegurado', 'encontraba', 'circulando', 'monteagudo', 'cruz', 'barrera', 'tren', 'ingresar', 'rivadavia', 'hacia', 'izquierda', 'embestido', 'lateral', 'delantero', 'izquierdo', 'frente', 'tercero', 'moto', 'venia', 'gral', 'paz', 'ocupante', 'moto', 'llevaba', 'cae', 'pavimento']"
129,129,178,auto - moto,comprometida,"['venia', 'avda', 'balbin', 'momento', 'cruzar', 'interseccion', 'peron', 'luz', 'amarilla', 'intermitente', 'produce', 'colision', 'tercero', 'moto', 'venia', 'ultima', 'mencionada', 'tercero', 'cayo', 'suelo', 'cortes', 'varios', 'presentaba', 'sangrado']"
