cod_accidente;descripcion_del_hecho - Final;responsabilidad
aa    ;aseg circulando mosconi colisiona parte delantera parte trasera tercero detuvo marcha misma tercero deslpaza colisiona misma desplaza colisiona desplaza colisiona lesionados;comprometida
am    ;circulando sequeira llegar cruce cosquin tercero frena imprevisto puedo evitar impactarlo frente parte posterior ocupantes moto ambos caen piso ;comprometida
am    ;mecanica hecho s vs asegurado dia hs circulaba cevallos llegar intyerseccion otero embestido lateral derecho frente moto circulaba ultima mencionada ocupante cae pavimento presentaba dolor brazo hombro izquierdo ;concurrente
aa    ;vhl asegurado encontraba circulando ayacucho delante detiene tercero transito asegurado colisiona parte delantera parte trasera lesiones desplazamientos ;comprometida
am    ;circulando higgins entrar domicilio pongo gino girando moto venia contrario frena choca parte delantera derecha rueda delantera moto sola persona puesto cae piso lesiones aparentes ;comprometida
aa    ;aseg circulando avda mitre avellaneda bs as tercero circulaba misma igual delante asegurado frena semaforo ultimo embiste parte frontal parte trasera tercero lesiones ;comprometida
am    ;aseg circulaba gral paz cambia carril derecho tomar salida mosconi impacta parte delantera derecha moto circulaba misma par desplazamientos moto cae piso tenia tenia lesiones aparentes ;comprometida
peatã“n;asegurado circulando colectora au panamerica ramal tigre dobla carlos caseres colisiona peaton cruzaba manera incorrecta calleel peaton presentaba lesiones cuello;comprometida
am    ;asegurada circulando pres santiago derqui auto posiciona contraria colisionando moto personas moto caen piso puesto moto queda tendido piso gope piena acompanante levanta medios asiste traslada hopsital posadas ;comprometida
am    ;asegurado circulando obarrio realizar maniobra giro hacia izquierda tomar alvear embiste lateral izquierdo tercero circulaba mismo moto solo ocupante cae pavimento asiste desplazamientos;comprometida
cicl  ;circulaba interseccion cochabamba bicicleta venia izquierda delante puedo evitar impactarla parte delantera produce caida ciclista incorpora propios medios queda sentado ;concurrente
am    ;salia estacionado casi llegando esquina luego asomar trompa metro estimadamente toco moto pasaba lentamente circulaba atras mio adelante desestabiliza cae costado levanta lesiones leve caida involucrados lesiones datos tercero nahuel alejandro spairani suzuki ax ksb libra;comprometida
am    ;circuilando colombres pongo balizas arrimarmne derecha estacionar moto venia derecha embiste lateral derecho moto ocupante cae piso cascono ;comprometida
aa    ;circulaba pueyrredon puedo evitar colisionar auto tenia delante parte delantera parte trasera izquierda desplazamientos lesionados;comprometida
aa    ;circulando venia delante mio frena tambien hago llego hacerlo completo colisiono parte delantera parte trasera parte delantera parte trasera doro datos doro chev agile gris dominiojipno terceros involucrados lesionados datos tercero ibanez julio peug etw mercantil andina;comprometida
am    ;circulando f alcorta luz giro doblar izquierda momento moto sobrepasa lado izquierdo embistiendo parte trasera izquierda moto cae pavimento queda parado solo manifestaba raspones nego llamar retiro propios mediosd;nan
am    ;circulando f alcorta luz giro doblar izquierda momento moto sobrepasa lado izquierdo embistiendo parte trasera izquierda moto cae pavimento queda parado solo manifestaba raspones nego llamar retiro propios medios;nan
am    ;mecanica hecho s tercero circulando f alcorta luz giro doblar izquierda momento moto sobrepasa lado izquierdo embistiendo parte trasera izquierda moto cae pavimento queda parado solo manifestaba raspones nego llamar ambulanciase retiro propios mediosd;comprometida
aa    ;circulando cristiania giro derecha tomo tokio tomarla tercero venia delante mio frena manera imprevista pesar haber frenado logro evitar contacto parte frontal vehiculo parte trasera tercero acuso sufrir golpe brazo derecho vehiculo tercero sr gomez juan carlos dnilic conducir nro emitido gcba otorgamiento vencimiento ;comprometida
am    ;vhl asegurado encontraba circulando monteagudo cruz barrera tren ingresar rivadavia hacia izquierda embestido lateral delantero izquierdo frente tercero moto venia gral paz ocupante moto llevaba cae pavimento ;discutida
am    ;venia avda balbin momento cruzar interseccion peron luz amarilla intermitente produce colision tercero moto venia ultima mencionada tercero cayo suelo cortes varios presentaba sangrado ;comprometida
peatã“n;circulando alsina intento esquivar grupo manifestantes embargo bandera queda trabada parrilla provocando persona caiga acerque persona intercambiamos datos;comprometida
am    ;dirijia maipu bernal hacia centro bernal altura comandante franco moto circulaba ultima hacia lado vias impacta lateral derecho delantero;concurrente
aa    ;aseg circulando independencia llegar interseccion araoz aseg embiste parte frontal lateral izquierdo tercero cruzaba araoz informa conductora informo molestias ;comprometida
am    ;asegurado circulando colectora colisiona lateral izquierdo tercero moto persona tercero retira propios medios ;comprometida
aa    ;circulaba ruta debido bache pierdo control vehiculo lateral izquierdo lateral trasero izquierdo tercero chevrolet corsa circulaba misma direccion contraria luego parte delantera parte delantera vehiculo vw amarok circulaba direccion contraria detras primer vehculo raiz vhlo chevrolet corsa manifestaba sentir dolor ;comprometida
am    ;asegurado retomando circulancion transito maruco doblando hacia san martin moto circulaba ultima impacta parte delantera lateral trasero izquierdo vehiculo asegurado ocupante puesto cae suelo ;comprometida
am    ;circulaba acoyte altura malaspina embestido tercero venia ultima dano parte frontal unidadsin ;comprometida
am    ;parada belgrano camioneta hace mala maniobra atras mio venia moto quiere esquivar pasa rapido choca parte trasera derecha cae puerta trasera moto llevan hospital fiorito estabamos media cuadra dolorido puesto ;discutida
am    ;asegurado circulando julian perez tercero acompanante circulando horacio julian asegurado cruzar horacio julian embiste parte delantera lateral izquierdo parte asegurado desconocetercero lesionado;concurrente
aci   ;mecanica hecho s vs asegurado vhl asegurado estacionado izquierdavhl tercerobicicleta circulando misma asegurado indica bicicleta pasando vhl detenidos semaforoabre puerta delantera derechasu esposa colisiona bicicletaes persona conduce bicicletalleva cascocae pavimentoraspado codo dolor derechano levanta ;comprometida
aci   ;asegurado detenido balizas mayo bajar acompanante colisionado puerta delanetra derecha bicicleta circulaba detrasun ocupante cae solo bicicleta ocupante lastimo cara desplazamientos ;comprometida
aa    ;circulando abril cruzando interseccion sarratea prioridad paso vw bora freno logro evitar colision frente parte delantera izq ambos conductores trasladados hosp lucio melendez adrogue lesionado;discutida
am    ;aseg circulando au ricchieri tercero moto circulando misma mala maniobra impacta lateral espejo derecho tercero ocupantes caen piso ;discutida
am    ;detenido aranguren cuenca abro puerta moto embiste ne puerta lado derecho motociclista cae piso laventa propios medioscon ;comprometida
am    ;aegurado circulando sarmiento cruzar ceden paso embestido moto lateral trasero izquierdo aseg ocup cae pavimento ;comprometida
aa    ;asegurado circulando terrero embiste parte delantera tercero circulaba mismo parte trasera desplazamientos vehiculo tercero asegurado sufren lesiones ;comprometida
cicl  ;circulaba callao llego intrseccin corientes corta semaforo quedo bocacalle siento lateral izq veo habia ciclista callo bicicleta raspo derecha derecha ofrec atencin medica quiso luego retir tercero involucrado mas lesionados ;comprometida
am    ;asegurado estacionado abre puerta embestido moto circulando misma ocup cae pavimento ;comprometida
am    ;asegurado circulando recondo aminora marcha tercero frena delante interseccion tercero moto ocupante cae moto acusa asegurado haberlo tocado levemente vehiculo asegurado sintio tercero ;comprometida
aa    ;ciculando calchaqui llegar azurduy freno transito freno igualmente toco peugeot desplazandose impactando vw vento;comprometida
am    ;asegurado circulaba alsina colisiona parte delantera parte lateral trasera izquierda moto circulaba abdon garcia moto tenia ocupantes ambos tenian cayeron piso desconoce presentaban lesiones ;comprometida
am    ;venia circulando carranza detras camin xcruzar alle semaforo pone freno inmediatamente acto seguido moto venia niceto vega frena golpe resvala cae piso auto luego levanta presentar danos patea puerta trasera auto despues acerca ventanilla pega pina izquierdo estaciono auto salgo pesar violencia terminamos intercambiando datos vale destacar colisin alguna moto datos tercero stallion argentina srl bajaj rouser adqw triunfo seguros;comprometida
am    ;arranco semaforo cruz moto aprete freno igual llegue tocarlo atras romp luz plastico;comprometida
peatã“n;aseg circulando ana lena guerrieri tercero peaton encontraba cruzando baston cae suelo asegurado indica haber contacto tercero aparentemente cae solo ;comprometida
am    ;encontraba semaforo arranco moto circulaba adelante frena logro frenar toco parte delantera parte trasera unico ocupante moto cae piso llevaba moto apoyada piso indic funcionaban bien cambios tel ;comprometida
aa    ;encontraba saliendo estacionamiento shopping tercero impacta parte delantera derecha parte delantera lesionados mas terceros datos tercero casteluccio agustin vw vento kmc federacion patronal;comprometida
cicl  ;aseg circulaba choel choel llega esquina payares pasa ciclista asg deja pasar despues pasa vhl aseg impacta parte delantera izq parte derecha bicicleta bicicleta cae suelo aseg pide quede persona llego lugar busca ayuda salita lugar vine trasladado hospita evita lanus sufre lesion derecha;concurrente
am    ;aseg circulando sarsfield colisiona tercero moto ocupante parte lateral izquierda parte lateral izquierda aseg refiere producto tercero cae moto presenta lesiones miembros superiores ;comprometida
am    ;circulaba despacio derecha levemente esquivo pozo siento ruido golpe lado acompanante moto pasaba derecha velocidad moto sigue embiste auto estacionado moto quedo piso asistido ;comprometida
am    ;asegurado circulando sobremonte doblar avellaneda izquierda colisonado lateral trasero derecho frente yuna moto venia contraria sobremonte luz ;comprometida
am    ;vena circulando buenos aires llegar esquina independencia choc moto lat derecho frente senor result lesiones leves ;comprometida
am    ;encontraba circulando disponerme girar derecha moto intentando pasarme impacta parte delantera derecha parte delantera cayendose acompanante levanta patea espejo retrovisor derecho acompanante tercero queda suelo luego asistida lesionados mas terceros datos tercero lucas celedon bajaj rouser axtu atm;comprometida
