x,y,descripcion,cluster
-1.1100013,0.026335422,['parte delantera'],0
0.84584105,1.7678909,['parte trasera'],6
0.56517375,-0.10814129,"['parte delantera', 'parte trasera']",1
0.27911913,-1.473187,['parte delantera'],3
0.5208562,-1.2008222,['parte trasera'],3
-1.1075442,0.030185731,['parte trasera'],0
-1.108694,0.026068248,['parte delantera'],0
0.26189807,-1.4545844,['parte derecha'],3
0.30812007,-1.5431769,"['parte delantera', 'parte izquierda']",3
-1.1097097,0.02928413,"['parte trasera', 'parte derecha']",0
0.58523786,0.050094027,"['parte delantera', 'parte trasera']",1
0.4618707,-1.1927403,['parte delantera'],3
-1.1100423,0.030335102,['parte delantera'],0
-1.1095016,0.02860206,['parte delantera'],0
0.7891887,1.0951481,"['parte delantera', 'parte trasera']",6
0.49395567,1.8520731,['parte trasera'],6
0.4589027,1.9076515,['parte delantera'],6
0.57579416,1.927704,['parte trasera'],6
-1.1082696,0.022013979,"['parte delantera', 'parte derecha']",0
1.3168006,-1.2226658,['parte derecha'],4
-1.1104819,0.025765816,['parte derecha'],0
0.42961192,-1.3204651,['parte trasera'],3
0.55064005,-0.07546875,['parte trasera'],1
0.45549193,-0.057729654,['parte delantera'],1
0.7156777,1.201262,['parte trasera'],6
0.32304835,1.7824377,['parte delantera'],6
0.5606314,0.05227581,"['parte delantera', 'parte derecha']",1
0.63787735,-1.1381998,"['parte delantera', 'parte trasera']",3
1.3185136,-0.09127851,['parte izquierda'],7
0.7058387,-1.096417,['parte trasera'],3
-1.1133393,0.025951387,"['parte delantera', 'parte trasera']",0
0.47263095,-1.6720096,['parte delantera'],3
1.5246807,1.6466856,"['parte derecha', 'parte izquierda']",2
-1.1082299,0.025033083,['parte trasera'],0
-1.1107748,0.02504931,"['parte delantera', 'parte derecha']",0
-1.109921,0.02188554,['parte trasera'],0
-1.1086951,0.024999885,['parte derecha'],0
-1.1113647,0.024417425,['parte derecha'],0
-1.1137403,0.025502095,"['parte trasera', 'parte derecha']",0
-1.111547,0.03130397,['parte trasera'],0
-1.1055783,0.026495503,['parte delantera'],0
1.2674366,1.1247092,['parte delantera'],7
0.2936229,0.45525238,"['parte trasera', 'parte izquierda']",1
-1.1094356,0.026609898,['parte trasera'],0
-1.1090696,0.026656358,['parte trasera'],0
-1.1109183,0.027579548,['parte trasera'],0
-1.1135018,0.023156079,['parte derecha'],0
-1.1079013,0.02907628,['parte delantera'],0
-1.1087414,0.0218396,['parte trasera'],0
0.529494,-0.0049994546,['parte delantera'],1
0.6275617,-1.1939633,['parte derecha'],3
0.44999298,-1.4144808,['parte derecha'],3
-1.1108681,0.029356975,['parte derecha'],0
-1.1107028,0.029644368,['parte delantera'],0
0.6224956,-0.0052421195,['parte delantera'],1
-1.1106973,0.025751213,"['parte delantera', 'parte derecha']",0
0.39301738,-1.3508765,['parte delantera'],3
0.6769748,-1.3144408,"['parte delantera', 'parte izquierda']",3
2.06885,1.7563949,['parte trasera'],2
-1.1068312,0.020978825,['parte delantera'],0
0.3050848,-1.7644897,['parte derecha'],3
-1.1089373,0.025681324,"['parte delantera', 'parte izquierda']",0
-1.1109843,0.028335342,"['parte delantera', 'parte trasera', 'parte derecha']",0
-1.1132877,0.023577565,['parte trasera'],0
0.57425445,-0.021416377,['parte delantera'],1
1.3637146,0.76879984,['parte izquierda'],7
1.0743573,-0.06278588,['parte trasera'],1
0.5947893,-0.050748594,"['parte derecha', 'parte izquierda']",1
-1.1086081,0.028579872,"['parte delantera', 'parte derecha']",0
0.8564381,0.692808,['parte delantera'],7
0.84769297,1.4609758,['parte delantera'],6
-1.1084477,0.027181763,['parte trasera'],0
1.14847,1.9320698,['parte derecha'],2
-1.1079488,0.022820732,['parte trasera'],0
0.52550864,-1.120044,"['parte delantera', 'parte trasera']",3
0.55846304,-0.049607735,['parte delantera'],1
-1.111438,0.027948916,['parte delantera'],0
0.526239,-1.2047918,['parte delantera'],3
0.58514977,-1.3068792,"['parte delantera', 'parte trasera']",3
-1.1138248,0.023776507,['parte izquierda'],0
-1.1088089,0.02461374,['parte delantera'],0
-1.108062,0.024438214,['parte derecha'],0
-1.1096159,0.029272377,['parte trasera'],0
0.5772484,0.07228915,['parte trasera'],1
1.1210506,-0.09766322,"['parte delantera', 'parte trasera']",1
0.852273,1.1156185,"['parte delantera', 'parte trasera', 'parte izquierda']",6
-1.1086105,0.023766505,['parte derecha'],0
-1.1079526,0.025964735,['parte derecha'],0
0.5071122,-0.048732795,['parte trasera'],1
0.48815033,-0.0073117185,"['parte trasera', 'parte derecha']",1
-1.1096786,0.025297055,['parte delantera'],0
-1.1083459,0.025236638,['parte delantera'],0
-1.1098714,0.02208382,['parte trasera'],0
0.81103617,0.44474897,['parte delantera'],7
-1.1100113,0.022493688,['parte delantera'],0
-1.1091629,0.027452517,['parte delantera'],0
0.95935166,-0.87524295,"['parte delantera', 'parte derecha']",4
1.0482315,1.1413295,"['parte delantera', 'parte derecha']",7
-1.1117475,0.02511607,['parte trasera'],0
-1.1082761,0.025069602,['parte delantera'],0
-1.1105833,0.02628525,"['parte delantera', 'parte izquierda']",0
0.94223326,-1.9695766,['parte izquierda'],5
-1.1050909,0.027341947,['parte trasera'],0
-1.1104766,0.031472277,"['parte delantera', 'parte trasera']",0
0.94812006,-1.0057178,['parte trasera'],4
0.5270072,-0.15562592,"['parte delantera', 'parte derecha']",1
-1.1085418,0.025442958,['parte delantera'],0
0.7681643,1.7219595,['parte delantera'],6
-1.1099659,0.026741084,"['parte derecha', 'parte izquierda']",0
-1.1095024,0.026106497,"['parte delantera', 'parte trasera', 'parte derecha']",0
-1.111321,0.025809707,['parte delantera'],0
-1.107251,0.026241131,['parte izquierda'],0
0.29638183,1.7820023,['parte trasera'],6
0.9629666,0.58214164,"['parte delantera', 'parte trasera', 'parte derecha', 'parte izquierda']",7
1.2196144,-0.8174792,['parte derecha'],4
-1.1088024,0.026002333,['parte delantera'],0
-1.1081793,0.027117,"['parte derecha', 'parte izquierda']",0
-1.1107846,0.026326392,['parte delantera'],0
1.4703579,-0.65259826,['parte delantera'],4
1.2957568,1.0497149,['parte delantera'],7
-1.1090251,0.02539791,['parte trasera'],0
0.29903355,-1.5260541,['parte delantera'],3
-1.110831,0.024730876,['parte derecha'],0
1.4056084,-0.5846206,['parte trasera'],4
0.72056717,-0.9915371,['parte delantera'],3
0.5332668,-0.07197697,['parte izquierda'],1
1.116064,-0.847297,"['parte delantera', 'parte derecha']",4
0.86856574,-1.1767653,['parte derecha'],3
1.0213777,0.008702357,['parte izquierda'],1
-1.1126791,0.021872954,['parte derecha'],0
-1.1108798,0.021727435,"['parte delantera', 'parte trasera']",0
0.24990822,1.6414287,['parte trasera'],6
0.40592527,-1.3180838,['parte derecha'],3
-1.1083182,0.023821218,['parte delantera'],0
-1.112525,0.0306324,['parte delantera'],0
0.6140098,-0.07769117,['parte izquierda'],1
-1.1105027,0.024460346,['parte delantera'],0
0.50047463,1.7218829,"['parte delantera', 'parte derecha']",6
0.5985454,0.0036824632,['parte trasera'],1
0.55678034,-1.3567835,"['parte trasera', 'parte derecha']",3
1.2911524,-2.4072506,"['parte delantera', 'parte derecha', 'parte izquierda']",5
-1.112561,0.025655057,"['parte delantera', 'parte derecha']",0
1.4499639,-0.8005182,['parte delantera'],4
0.5753422,-1.2236316,['parte delantera'],3
-1.1083498,0.029302532,['parte derecha'],0
0.8317936,-1.4118518,"['parte delantera', 'parte trasera']",3
0.5557363,-1.2003152,"['parte delantera', 'parte derecha']",3
0.31619045,1.7800206,['parte derecha'],6
-1.1036168,0.02232097,['parte delantera'],0
0.38123515,-1.1708688,['parte trasera'],3
-1.1069843,0.028563844,['parte trasera'],0
0.21370333,-1.449543,['parte delantera'],3
0.21028844,-1.3673611,['parte derecha'],3
-1.1094111,0.026519567,['parte delantera'],0
-1.110313,0.028870324,"['parte delantera', 'parte izquierda']",0
0.22001478,0.42400268,['parte trasera'],1
0.5397629,-0.04435198,['parte delantera'],1
0.38724586,-1.5791222,['parte delantera'],3
-1.1051345,0.023609888,['parte izquierda'],0
0.74331605,0.0035103697,['parte trasera'],1
0.61289936,-0.05777222,['parte izquierda'],1
-1.1101153,0.021799406,['parte derecha'],0
0.501842,-0.111912675,['parte izquierda'],1
0.45839983,1.8723587,"['parte delantera', 'parte trasera']",6
0.95412457,0.0608631,['parte izquierda'],1
1.2573346,-0.5526396,['parte trasera'],4
0.965763,1.1393577,"['parte derecha', 'parte izquierda']",6
0.67051727,1.2457738,"['parte trasera', 'parte izquierda']",6
1.0387272,-0.0130895665,"['parte delantera', 'parte derecha']",1
0.82576394,1.2334939,['parte delantera'],6
-1.1123848,0.022084614,"['parte delantera', 'parte trasera']",0
1.2229916,0.30209747,"['parte delantera', 'parte trasera']",7
-1.1126405,0.02532935,"['parte derecha', 'parte izquierda']",0
0.56709576,0.008273792,"['parte derecha', 'parte izquierda']",1
-1.1105012,0.025862789,['parte trasera'],0
-1.1107912,0.030033844,['parte delantera'],0
-1.1108875,0.026440239,"['parte delantera', 'parte derecha']",0
-1.1067493,0.026123332,"['parte delantera', 'parte trasera']",0
-1.1069584,0.022001125,"['parte trasera', 'parte derecha']",0
1.0909367,-1.4204472,['parte derecha'],3
-1.1078414,0.029767666,['parte delantera'],0
0.37046316,1.8612291,"['parte delantera', 'parte izquierda']",6
0.99007404,0.7957454,['parte trasera'],7
0.38381496,1.8770891,['parte delantera'],6
0.5670916,-0.04353449,['parte trasera'],1
-1.109356,0.029492946,['parte trasera'],0
0.47401935,-0.08561718,"['parte delantera', 'parte izquierda']",1
0.5149788,-1.3973718,"['parte trasera', 'parte derecha']",3
0.8039098,1.3698187,"['parte delantera', 'parte izquierda']",6
0.3709262,-1.5264299,"['parte delantera', 'parte derecha', 'parte izquierda']",3
0.21157658,1.7300886,"['parte delantera', 'parte trasera', 'parte izquierda']",6
0.6198652,1.3359066,['parte trasera'],6
0.9595304,0.20282334,['parte delantera'],1
-1.1076924,0.023114895,['parte delantera'],0
1.0836136,1.3013992,"['parte trasera', 'parte derecha']",6
-1.1129991,0.027781112,['parte derecha'],0
0.24170397,1.6319652,['parte izquierda'],6
-1.1098593,0.029537743,['parte trasera'],0
0.8197582,-0.4938515,['parte derecha'],1
1.1627216,0.35529822,['parte delantera'],7
-1.1073065,0.023734506,['parte izquierda'],0
-1.1128826,0.026761767,['parte trasera'],0
0.720846,1.413403,['parte delantera'],6
0.45888975,-0.046509214,['parte delantera'],1
1.2440009,-1.0260521,['parte trasera'],4
0.5404488,0.21807078,['parte delantera'],1
0.55567324,1.9170302,['parte derecha'],6
0.93602073,-0.8622746,"['parte delantera', 'parte trasera', 'parte derecha']",4
0.5319066,0.031690076,['parte trasera'],1
0.5196476,-0.015176636,['parte trasera'],1
1.3964156,-0.6769527,"['parte delantera', 'parte trasera']",4
0.87028384,-0.18214335,['parte delantera'],1
-1.1102533,0.030923413,"['parte delantera', 'parte trasera']",0
1.0414056,-0.037321664,['parte delantera'],1
-1.114318,0.025414104,"['parte delantera', 'parte derecha']",0
-1.1077089,0.028087214,"['parte derecha', 'parte izquierda']",0
0.64249057,1.98696,['parte trasera'],6
0.32125202,1.6808741,['parte trasera'],6
0.47848123,-1.3849131,['parte delantera'],3
-1.1120934,0.02469083,['parte trasera'],0
0.74800104,-0.058754902,['parte trasera'],1
1.086051,1.7328681,"['parte trasera', 'parte izquierda']",2
1.1568668,0.25060782,"['parte delantera', 'parte trasera']",7
1.5862777,-2.5841012,['parte derecha'],5
-1.1136066,0.028197486,['parte derecha'],0
-1.1050274,0.028010907,"['parte delantera', 'parte trasera']",0
-1.105948,0.028089076,['parte trasera'],0
0.41213965,1.8159579,['parte delantera'],6
0.64062303,-0.062363487,['parte delantera'],1
-1.1077013,0.02313603,['parte trasera'],0
-1.1105179,0.028341213,"['parte delantera', 'parte trasera']",0
-1.1105592,0.022809917,"['parte delantera', 'parte trasera']",0
1.2557303,-0.15286988,['parte derecha'],1
0.2594418,1.8036828,['parte delantera'],6
-1.1105326,0.029596498,['parte trasera'],0
1.2205576,1.0130045,['parte trasera'],7
0.5067733,-1.5380949,"['parte delantera', 'parte trasera']",3
0.56646633,-0.047402024,['parte derecha'],1
-1.10854,0.026069535,"['parte delantera', 'parte derecha']",0
1.3495866,1.0362123,['parte delantera'],7
-1.108874,0.027128227,"['parte delantera', 'parte trasera']",0
-1.1093082,0.027222447,['parte trasera'],0
-1.1068791,0.028121037,['parte derecha'],0
0.56369334,-1.2110622,['parte derecha'],3
1.1815407,1.9887562,['parte trasera'],2
0.5863947,0.00763076,['parte trasera'],1
0.5198088,-0.015291777,['parte delantera'],1
0.43113294,-1.485063,['parte trasera'],3
-1.109531,0.026771545,['parte trasera'],0
0.6358683,-0.08359151,['parte delantera'],1
-1.1077626,0.028902834,['parte delantera'],0
-1.1078143,0.02196254,"['parte delantera', 'parte derecha']",0
1.2942792,0.56038564,['parte trasera'],7
0.575682,-0.032768957,"['parte delantera', 'parte derecha']",1
-1.1109332,0.020025423,"['parte trasera', 'parte derecha']",0
0.9308516,-1.4137763,"['parte delantera', 'parte trasera']",3
0.5670894,-0.05647241,['parte delantera'],1
-1.1089599,0.024620624,"['parte delantera', 'parte izquierda']",0
-1.1089193,0.023291599,['parte trasera'],0
0.61084324,1.7729443,['parte trasera'],6
0.5432559,1.6147788,['parte delantera'],6
0.8793083,1.1384314,['parte trasera'],6
1.1891418,-1.9602643,['parte derecha'],5
-1.1085535,0.029334463,"['parte delantera', 'parte izquierda']",0
-1.1084378,0.025018895,"['parte delantera', 'parte trasera', 'parte derecha']",0
-1.1118321,0.028578894,"['parte derecha', 'parte izquierda']",0
1.5895003,-0.23247519,['parte trasera'],4
-1.1103057,0.03066045,"['parte delantera', 'parte trasera']",0
1.1873655,0.7376161,['parte trasera'],7
1.0204403,0.38217616,"['parte delantera', 'parte trasera']",7
1.049707,-1.4292287,"['parte delantera', 'parte trasera']",3
-1.1111333,0.023815896,"['parte delantera', 'parte trasera']",0
-1.1098247,0.0292673,['parte delantera'],0
-1.1126825,0.02289867,['parte izquierda'],0
0.5214524,-1.2923571,['parte izquierda'],3
-1.1131482,0.02806263,['parte delantera'],0
0.34597614,-1.5214281,['parte delantera'],3
1.33926,-1.3970822,['parte delantera'],4
0.59878206,-1.845513,['parte trasera'],3
0.29525056,-1.6196556,"['parte delantera', 'parte trasera']",3
-1.1093605,0.028959401,['parte delantera'],0
0.5465583,-0.07829695,['parte izquierda'],1
0.724416,1.6261947,['parte trasera'],6
0.59491795,-1.322002,"['parte delantera', 'parte trasera']",3
-1.109074,0.02875573,['parte trasera'],0
0.6901964,-1.0528007,"['parte trasera', 'parte izquierda']",3
-1.112605,0.024819268,['parte izquierda'],0
-1.1113309,0.025992233,['parte trasera'],0
0.24679177,-1.5430936,"['parte delantera', 'parte trasera']",3
-1.1092223,0.02771835,['parte delantera'],0
0.78805,1.6668284,['parte delantera'],6
-1.1081195,0.0252329,['parte derecha'],0
1.1154203,0.7271761,"['parte derecha', 'parte izquierda']",7
1.4569778,-0.7181847,['parte delantera'],4
0.33389288,1.7694951,['parte trasera'],6
0.38798907,1.9613705,['parte derecha'],6
-1.112327,0.029107496,['parte delantera'],0
1.7050233,-1.7161882,['parte delantera'],5
-1.1122793,0.023548624,['parte delantera'],0
0.5550647,0.042152356,"['parte derecha', 'parte izquierda']",1
-1.1091177,0.027677957,"['parte delantera', 'parte trasera']",0
-1.1076161,0.023764856,['parte delantera'],0
0.9575155,-1.6905888,['parte trasera'],5
-1.1126839,0.026187189,['parte delantera'],0
0.62733513,1.4248824,['parte delantera'],6
1.2659923,0.6061835,['parte derecha'],7
-1.1108176,0.02737338,"['parte delantera', 'parte trasera']",0
0.27968284,-1.6134822,['parte derecha'],3
0.48354065,-1.3632208,"['parte delantera', 'parte trasera', 'parte izquierda']",3
-1.1131858,0.027485143,"['parte delantera', 'parte derecha']",0
-1.1122581,0.024404945,"['parte delantera', 'parte trasera']",0
0.19528948,-1.5338564,"['parte delantera', 'parte derecha', 'parte izquierda']",3
0.55284953,-0.33974764,['parte trasera'],1
-1.1125404,0.02530749,"['parte delantera', 'parte izquierda']",0
0.4436146,1.876878,"['parte delantera', 'parte izquierda']",6
0.77798235,-1.1261009,['parte trasera'],3
-1.1075525,0.02661114,['parte delantera'],0
1.1370137,2.2887838,['parte derecha'],2
1.0948541,-1.9723133,['parte trasera'],5
0.60054517,-0.057790164,['parte trasera'],1
-1.1151843,0.02498558,['parte delantera'],0
0.5948664,-0.029439837,['parte delantera'],1
-1.1083314,0.025791831,['parte derecha'],0
0.32683155,1.815885,['parte delantera'],6
-1.1067674,0.02210379,['parte trasera'],0
1.0249107,2.0808554,['parte delantera'],2
-1.1114825,0.023755101,"['parte delantera', 'parte trasera']",0
-1.1068916,0.028513871,"['parte delantera', 'parte trasera', 'parte izquierda']",0
-1.1074047,0.023568293,['parte derecha'],0
0.5792275,-1.2466242,"['parte delantera', 'parte trasera']",3
-1.1125596,0.025186215,['parte delantera'],0
0.40121332,1.7412804,['parte delantera'],6
0.15611707,-1.4494114,"['parte derecha', 'parte izquierda']",3
-1.1092035,0.029526768,['parte trasera'],0
1.2471639,-1.1439108,"['parte delantera', 'parte izquierda']",4
0.6736559,-0.046130072,"['parte delantera', 'parte trasera', 'parte derecha']",1
0.5672077,-0.10485341,"['parte derecha', 'parte izquierda']",1
0.94101846,1.3087232,['parte delantera'],6
1.3811402,0.022127273,"['parte delantera', 'parte derecha', 'parte izquierda']",7
0.37371162,-1.5133238,['parte trasera'],3
-1.1069964,0.030697906,['parte izquierda'],0
0.7271346,-0.22742486,"['parte delantera', 'parte trasera']",1
0.6050708,1.4567653,"['parte trasera', 'parte izquierda']",6
0.4082659,-1.6292245,['parte delantera'],3
-1.1096833,0.02339955,"['parte delantera', 'parte trasera', 'parte izquierda']",0
1.1233858,1.9155401,"['parte delantera', 'parte trasera']",2
-1.1062255,0.022407059,"['parte delantera', 'parte trasera']",0
0.56760406,-0.06106288,"['parte delantera', 'parte trasera']",1
0.5504052,0.0713667,"['parte derecha', 'parte izquierda']",1
0.75582457,1.1544322,['parte trasera'],6
1.2949554,0.8344007,['parte derecha'],7
0.78433704,-1.1311758,['parte trasera'],3
1.0258375,-1.3185531,['parte trasera'],3
-1.1137508,0.028203327,['parte trasera'],0
-1.1060234,0.024747431,"['parte delantera', 'parte trasera']",0
0.6849154,1.3428016,"['parte delantera', 'parte izquierda']",6
0.44055527,1.7707742,['parte trasera'],6
1.051596,1.3148627,['parte izquierda'],6
0.9322169,0.9717696,['parte delantera'],7
0.5477915,-0.018949142,"['parte delantera', 'parte trasera', 'parte derecha']",1
