cod_accidente,descripcion_del_hecho - Final,responsabilidad
AM    ,"VH ASEG SE ENCONTRABA CIRCULANDO POR AGUERO, CUANDO AL PONER LUZ DE GIRO PARA GIRAR HACIA BRAMANTE Y AL INICIAR LA MANIOBRA ASEG ROZA CON SU PARTE DELANTERA EN EL TANQUE DE NAFTA DE LA MOTO, UN SOLO OCUPANTE, CON CASCO, SE CAE AL SUELO PRODUCTO DEL IMPACTO, INTERVENCION DE AMBULANCIA, DOLENCIAS EN DEDO GORDO, RASPON EN CADERA,  INTERVENCION DE POLICIA MUNCIPAL Y  BONAERENSE.

 AMPLIACION
d Yo venia circulando por la calle Ag\'fcero (San Miguel) y en la interseccion con Bramante comence la maniobra de doblar a la derecha (puse luz de giro) pero no gire, segui por Ag\'fcero. La moto venia por Bramante, de mi lado derecho y entiendo que se habra confiado por mi luz de giro y por la prioridad de paso y paso. Lo roce y termino impactando contra el cordon de la esquina. Yo me quede con el. Vinieron ambulancia del SAME, policia municipal y policia bonaerense. Lo atendieron en la ambulancia y el alego que estaba bien. La moto se abollo en el tanque de combustible y se le rompio la pata de apoye y la luz de giro derecha delantera. Debido a eso la dejamos en casa de mis padres (Vigil 2078, San Miguel, a la vuelta de la esquina del hecho) y yo lo acompane a su domicilio, luego la paso a retirar con un flete el sabado siguiente. El choque fue el miercoles  16/1 y la retiro el sabado 19/1.
d",COMPROMETIDA
ACI   ,"FORMALIZO EN MORENO 

RATIFICA MECANICA, DICE QUE LA BICICLETA IBA A LA PAR, JUNTO AL CORDoN, QUE SE ABRIo UN POQUITO Y EL ASEGURADO LO EMBISTIo. 
CAYo AL PISO, EL TERCERO IBA CON UN AMIGO. 

EL ASEGURADO LE OFRECIo LLEVARLO AL HOSPITAL. TENIA LA RODILLA HINCHADA. 

EL TERCERO ESTABA CON OTRO TERCERO AL QUE NO LE PASO NADA. NO TIENE DATOS DE LA OTRA PERSONA QUE IBA JUNTO AL TERCERO. 
CON LA BICICLETA DEL TERCERO SE QUEDo LA OTRA PERSONA. 

LO DEJo EN EL HOSPITAL DE MERCLO, EVA PERoN. LUEGO SE FUE Y LO FUERON A BUSCAR FAMILIARES CON LO CUAL NO SABE QUE LESIONES 
EL TERCERO LUEGO DEL HECHO LO LLAM RECLAMANDOLE COSAS DADO QU ENO TENIA OBRA SOCIAL, ETC. EL ASEGURADO LE PASO LOS DATOS Y LE DIJO QUE LLAME A LA CIA. 

NO PARTICIPO POLICIA NI AMBULANCIA

d VUESTRO ASEGURADO FORMALIZO EN MORENO 
RATIFICA MECANICA, DICE QUE LA BICICLETA IBA A LA PAR, JUNTO AL CORDoN, QUE SE ABRIo UN POQUITO Y EL ASEGURADO LO EMBISTIo. 
CAYo AL PISO, EL TERCERO IBA CON UN AMIGO. 
EL ASEGURADO LE OFRECIo LLEVARLO AL HOSPITAL. TENIA LA RODILLA HINCHADA. 
EL TERCERO ESTABA CON OTRO TERCERO AL QUE NO LE PASO NADA. NO TIENE DATOS DE LA OTRA PERSONA QUE IBA JUNTO AL TERCERO. 
CON LA BICICLETA DEL TERCERO SE QUEDo LA OTRA PERSONA. 
LO DEJo EN EL HOSPITAL DE MERLO, EVA PERoN. LUEGO SE FUE Y LO FUERON A BUSCAR FAMILIARES CON LO CUAL NO SABE QUE LESIONES 
EL TERCERO LUEGO DEL HECHO LO LLAM RECLAMANDOLE COSAS DADO QUE NO TENIA OBRA SOCIAL, ETC. EL ASEGURADO LE PASO LOS DATOS Y LE DIJO QUE LLAME A LA CIA. 
NO PARTICIPO POLICIA NI AMBULANCIA

d",COMPROMETIDA
AM    ,"VH ASEG MANIOBRABA PARA SALIR DEL GGE, CUANDO IMPACTO CON SU PARTE DELANTERA DERECHA, ANTE UN 3RO (MOTO) QUE CIRCULABA POR ALLI. (MOTO: SIN INTERVENCIN DE AMBULANCIA NI POLICIA. SE LEVANTA Y RETIRA POR SUS MEDIOS. CON CASCO). 
SIN DESPLAZAMIENTOS NI LESIONADOS.


22/01 CONFIRMAMOS  TODO CON EL ASEGURADO EN CUANTO A LA MEC\'c0NICA. 
TEMA MUY LEVE 
CUANDO SALI  DE SU GARAGE HACIA ADELANTE HAY UN PUNTO EN EL QUE HAY UN POSTE Y NO LO VIO AL TERCERO 
SE RETIRO POR SUS PROPIOS MEDIOS 
SIN PARTICIPACIN DE POLICIA NI AMBULANCIA 

NO TOMO T.E. DEL TERCERO NI ESTE LO VOLVI A LLAMAR LUEGO DEL HECHO 
",COMPROMETIDA
AM    ,"VENIA CIRCULANDO, ME DISPONGO A DOBLAR A LA DERECHA EN ARMENIA Y UNA MOTO QUE VENIA A MI DERECHA ME IMPACTA EN MI LATERAL TRASERO DERECHO. SEL CONDUCTOR DE LA MOTO SE CAE, INTERVIENE POLICIA Y FUE TRASLADADO EN AMBULANCIA. NO SE A DONDE LO TRASLADARON. EL CONDUCTOR MANIFESTABA DOLOR EN SU PIERNA IZQUIERDA.- NO HUBO OTROS TERCEROS INVOLUCRADOS NI MAS LESIONADOS.- DATOS DEL TERCERO: LUNA LUIS MANUEL HONDA TITAN A092 33421672 ATM.-",COMPROMETIDA
AM    ,"EL ASEGURADO INGRESABA A SU DOMICILIO  CUANDO UNA MOTO QUE TRANSITABA MAS ATRaS IMPACT EN EEL LATERAL TRASERO DERECHO DEL VEHUCLO DEL ASEGURADO. EL MOTOCICLISTA CAY AL SUELO, TENA EL CASCO PUESTO, SE LEVANT INTERCAMBIARON DATOS Y SE RETIR.
",COMPROMETIDA
AM    ,"YO CIRCULABA POR EMILIO MITRE Y AL CRUZAR PERON EL MOTOCICLISTA  PASA EN ROJO Y ME IMPACTA DESDE LA DERECHA. EN EL MOMENTO SE PRESENTO LA POLICIA QUIEN SOLICITO LA PRESENCIA DEL SAME QUIEN EVALUO QUE NO ERA NECESARIO EL TRASLADO DEL MOTOCICLISTA AL HOSPITAL.
",CONCURRENTE
AM    ,"CIRCULABA SOBRE CALLE 1 DE MARZO AL ESTAR CASI TERMINANDO DE CRUZAR CALLE ATE BROWN SOY EMBESTIDA EN MI LAT.  IZQ. POR PARTE DEL. DE UNA MOTO CON SOLO OCUPANTE SIN CASCO CAE AL PAVIMENTO SE INCORPORA POR SUS MEDIOS, NO SE OBSEVA LESIONES EN EL MOTOCICLISTA. NO INT. POLICIA NI AMBULANCIA",DISCUTIDA
AM    ,"ME ENCONTRABA AL AGUARDO DE CRUZAR LA AV. CUANDO ARRANCO LA MARCHA Y LA ESTOY CRUZANDO VEO QUE VIENE UNA MOTO DE MANO IZQUIERDA, FRENO Y PONGO MARCHA ATRAS PERO IGUALMENTE ME COLISIONA EN MI PARTE DEL. IZQUIERDA.EL MOTOCICLISTA NO CAE DE LA MOTO Y SE BAJA CAMINANDO. LLEVABA CASCO. HUBO INTERVENCION POLICIAL Y DE AMBULANCIA EL TERCERO FUE ASISTIDO EN EL LUGAR Y NO FUE TRASLADADO- EL TERCERO SE VA DEL LUGAR CAMINANDO CON LA MOTO, Y LUEGO LO BUSQUE PARA IR A LA COMISARIA CUARTA DE HURLINGHAM. DATOS DEL TERCERO: FERNANDO EMMANUEL VAL ZANELLA RX150 613HGC 37679215 PROF SEGURO


AMPLIACIN ASEGURADO.

el se encontraba circulando por calle Williams. Cuando llega a la interseccion de Av. Pedro Diaz un 3ro en moto que circulaba por su izquierda lo colisiona en el guardabarro delantero izquierdo. El 3ro llevaba casco y no se callo de la moto. Era un solo ocupante de la moto. Intervinieron ambulancia y policia en el siniestro. No se le realizo test de alcoholemia al asegurado. La comisaria que interviene es la 4ta de Hurlingham. El vehiculo no vue secuestrado. Asegurado no realizara reclamo en la compania del 3ro.
Teniendo en cuenta que no se le realizo test de alcoholemia, y para evitar que tome el caso un letrado contactamos al 3ro para ver sus intenciones de reclamar. El mismo nos manifesto lo siguiente:
",COMPROMETIDA
AM    ,";\red0\green0lue0;
ASEGURADA CIRCULANDO POR AV ROCA GIRA A LA IZQUIERDA PARA TOMAR CALLE O\'a8BRIEN HABILITADA POR SEMAFORO Y SE PRODUCE COLISION ENTRE SU PARTE DELANTERA Y UNA MOTO QUE CIRCULABA POR AV ROCA SENTIDO CONTRARIO CRUZANDO EN CON SEMAFORO EN ROJO E IBA SOBREPASANDO VH POR LA DERECHA QUE SE ENCONTRABAN DETENIDOS POR EL SEMAFORO. ASEGURADA NO PUEDE CONFIRMAR SI IBAN 2 O 3 PERSONAS EN LA MOTON, SE CAEN AL ASFALTO. INTERVIENE POLICIA CON ACTUACIONES Y AMBULANCIA.


 ASEGURADA ME CONFIRMA QUE NO LE HICIERO NALCOHOLEMIA. 
TIENE UN VIDEO QUE PROBAR\'ccA QUE LA MOTOCICLETA CRUZo EN ROJO, SER\'ccA DE LA MUNICIPALIDAD Y ELLA LO OBTUVO 
TRES PERSONAS EN LA MOTOCICLETA Y SIN CASCO 




",DISCUTIDA
AM    ,"ASEGURADO CIRCULABA POR JOSE MARMOL ESTA POR GIRAR A LA DERECHA Y UNA MOTO LO QUIERE PASAR POR LA IZQUIERDA Y ME EMBISTE EN MI ESPEJO RETROVISOR IZQUIERDO, EN LA MOTO IBA UNA SOLA PERSONA, TENIA CASCO, SE GOLPEA CON UN AUTO ESTACIONADO Y SE CAE AL SUELO, NO SE LEVANTA Y SE LLAMA A SAME Y A LA POLICIA.- 
LE DOLIA LA PIERNA LO TRASLADA EL SAME 
CEL. COND ASEG DIAZ DARIO 1122978752
11/02 AMPLIACION CON EL CONDUCTOR ASEGURADO 

CONDUCTOR ASEGURADO NOS DIJO QUE EL GIRO A LA IZQUIERDA EN REALIDAD 
FORMALIZO EN  SAN MARTIN 
TERCERO CON LESIONES EN LA PIERNA 
FUE TRASLADADO POR AMBULANCIA. 
LA POLICIA LO LLEVO A LA COMISARIA, SOLO LE TOMO DATOS, NO LE HICIERON ALCOHOLEMIA 
MOSTRO LOS PAPELES Y LO DEJARON IR 
EL CONDUCTOR DEL RODADO ASEGURADO ES AMIGO DEL MISMO Y  HABA IDO CON EL AUTO A CARGAR NAFTA PARA AYUDAR A LA FAMILIA YA QUE LA MUJER DEL ASEGURADO TENA QUE IR AL MEDICO Y ESTA PERSONA LA IBA A LLEVAR 

 : 
",COMPROMETIDA
AM    ," EL VEHICULO ASEGURADO CIRCULABA SOBRE AV YRIGOYEN, CUANDO FUE COLISIONADO EN SU LATERAL TRASERO DERECHO POR UN TERCERO (MOTO, UNA PERSONA CON CASCO) QUE CIRCULABA SOBRE LA MISMA. A RAIZ DE ESTO LA PERSONA CAYO SOBRE EL ASFALTO, LUEGO DE INTERCAMBIAR DATOS SE RETIRO POR SU CUENTA. SIN DESPLAZAMIENTOS.-

d 30/01 EL ASEGURADO FORMALIZO EN LOMAS DE ZAMORA 

IBA EN EL MISMO SENTIDO QUE LA MOTOCICLETA. . LA TERCERA IBA DETR\'c0S DE UN COLECTIVO. EL ASEGURADO PASA EL COLECTIVO.ELLA SE ABRE Y LO TOCA EN LA PARTE LATERAL TRASERA DERECHA DEL AUTO 
DICE QUE EL AUTO NO SE LLEGo A DAnAR POR ESTE HECHO. NO VA A HACER RECLAMO 
LA TERCERA TUVO UN RASPON EN LA ESPALDA Y PIERNA, RODILLA 
NO PARTICIPO POLICIA NI AMBULANCIA 
",COMPROMETIDA
AM    ,"DETENIDA POR SEMAFORO SOBRE AV ILLIA , MI PIE SE DESLIZA DEL FRENO MI AUTO SE DESPLAZA Y TOCO CON EL FRENTE A UNA MOTO DELANTE MIO.  LA MOTO CAE AL SUELO, LLEVABA CASCO, SE LEVANTA POR SU MEDIO.  SIN LESIONES APARENTES.  NO INTERVIENE SERV. DE EMERGENCIA..-",COMPROMETIDA
AM    ,"CIRCULANDO POR CALLE LLAVALLOL EN EL CRUCE CON CERVANTES CUANDO UNA MOTOCICLETA QUE VENIA POR LA ULTIMA CALLE MENCIONADA A ALTA VELOCIDAD, NO FRENA, Y ME COLISIONA EN MI LATERAL DERECHO EN EL MEDIO DEL AUTO, SOBRE LAS PUERTAS. LUEGO DEL IMPACTO ME DESPLAZO Y SUBO A LA VEREDA PERO NO HUBO NINGUNA COLISION ADICIONAL NI MAS 3EROS INVOLUCRADOS- EN LA MOTO IBA 1 SOLA PERSONA, CON CASCO, PEGA CONTRA MI AUTO, CAE AL SUELO. LO ASISTO SUFRIO GOLPES Y DOLORES GENERALES (NADA VISIBLE) ESTABA CONCIENTE Y A LOS POCOS MINUTOS ACUDE AMBULANCIA Y POLICIA- LO TRASLADAN A HOSPITAL (DESCONOZCO CUAL) MI VEHICULO QUEDA EN COMISARIA (CALE BUFFANO 1800)- NO HUBO MAS INVOLUCRADOS- CEL 156509-2495
 .-

 AMPLIACION
Ampliamos con el asegurado: 
Asegurado se encontraba circulando por Lavallol, cuando llega al cruce con Cervantes es impactado por una motocicleta en su lateral derecho. Producto del choque el asegurado se desplaza y se sube a la vereda pero no hubo mas involucrados en el siniestro. El 3ro llevaba el casco puesto. Cree que por la violencia del golpe es factible que tenga alguna fractura. No perdio el conocimiento nunca. Intervinieron ambulancia y policia, quienes le realizaron los test de alcoholemia. No tiene resultados, la policia unicamente le dijo que estaba todo en orden que el resultado era 0,0 g/cm en sangre. Hasta el dia de hoy el vehiculo del asegurado se encuentra secuestrado en la comisaria comunal n\'b0 11 de la calle Buffano 1800. 
Ante esta situacion creemos conveniente SUSPENDER PLAZOS hasta poder obtener copias de la CP, la cual ya estamos en tratativas de obtenerla. 
El asegurado no tenia datos del 3ro para aportar (nombre, DNI, datos de la moto, etc.)
",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO POR LA CALLE 39, TERCERO SIN CASCO, CON ACOMPAnANTE SIN CASCO CIRCULANDO POR LA CALLE 39, ASEGURADO AL GIRAR HACIA LA IZQUIERDA CON LA LUZ DE GIRO PUESTA PARA ENTRAR A UN ESTACIONAMIENTO, TERCERO LO EMBISTE CON SU PARTE (ASEGURADO DESCONOCE) A LA PARTE LATERAL DELANTERO IZQUIERDO DEL ASEGURADO,  TERCERO Y ACOMPAnANTE LESIONADOS, INTERVINO POLICIA, NO INTERVINO AMBULANCIA, SIN DESPLAZAMIENTOS.


29/01 ratifica mecanica
FORMALIZARON EN LA OFICINA DE QUILMES 
La asegurada gira y la moto que iba en el mismo sentido y la embiste 
Los terceros se retiran del lugar despues de pasar los datos 
A los chicos se los llevo un tio en un auto 
No intervino la policia 
mE VA A PASAR T.E. DE LA MADRE DE UNO DE LOS TERCEROS 
",COMPROMETIDA
AA    ,"ASEG CIRCULANDO PANAMERICANA QUEDA EN EL MEDIO DE UN STRO EN CADENA SUBRE UN CORTE EN LA CABEZA Y VARIAS COSTILLAS FRACTURADAS 2 FEMININOS POSIBLES LESIONADAS

 AMPLIACIN CON ASEGURADO:

Me informa que el no recuerda mucho del siniestro porque perdio el conocimiento,  sufrio golpes en la cabeza y  fracturas de costillas. Lo retiraron en ambulancia. 

Lo ultimo que recuerda es que estaba circulando por panamericana, y hubo un choque delante de el, por lo cual los vehiculos que lo antecedian frenaron abruptamente, y el tambien. Cree que el auto que venia detras lo choca y como llovia su auto se desplaza hacia adelante colisionando el vehiculo que lo antecedia (donde se encontraban las femeninas N.N denunciadas). No tiene mas datos del siniestro, ni del vehiculo antecesor, ni del que lo colisiona de atras, ni de las femeninas denunciadas. ",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO POR CALLE MARIANO CASTEX AL CAMBIAR DE CARRIL ES COLISIONADO EN LATERAL DERECHO POR UNA MOTO QUE CIRCULABA POR DETRAS. SIN DESPLAZAMIENTOS. DOS PERSONAS CIRCULABAN EN LA MOTO, CON CASCO Y CAYERON AL PISO. NO INTERVINO AMBULANCIA NI POLICIA",COMPROMETIDA
AM    ,"EL VEHICULO ASEGURADO CIRCULABA POR AV GASPAR CAMPOS Y AL INGRESAR A UN GARAGE. HACIA LA IZQUIERDA CON LUZ DE GIRO PUESTA UNA MOTO QUE INTENTA SOBREPASARLO POR ESE LADO COLISIONA EL LATERAL IZQUIERDO 
DEL VEHICULO ASEGURADO. 

EL MOTOCICLISTA LLEVABA CASCO, NO CAE AL PISO, TENIA UN GOLPE EN LA RODILLA, NO INTERVIENE POLICIA NI AMBULANCIA PERO EL MARIDO DE LA ASEGURADA QUE ES MEDICO LO REVISA EN EL LUGAR NOTANDO QUE NO TENIA NADA DE GRAVEDAD, LUEGO EL MOTOCICLISTA SE RETIRA EN SU MOTO.-

VUESTRO ASEGURADO FORMALIZO EN SAN MIGUEL 

NO LLAMARON NI A LA POLICIA NI A LA AMBULANCIA. EL TERCERO SE NEGO Y MANIFESTO NO REQUERIR ASISTENCIA. 

AL TERCERO LO REVIS EN EL MOMENTO EL MARIDO DE LA AEGURADA QUE ES MeDICO CRUZARON DATOS Y SE FUE DEL LUGAR 
",COMPROMETIDA
AM    ,"VH ASEGURADO MANIOBRABA SOBRE CALLE CNEL JUAN TERRADA PARA DOBLAR A LA DERECHA HACIA CALLE ADOLFO PEDRO CARRANZA CUANDO COLISIONA SU PARTE LATERAL DERECHA CONTRA UNA MOTO QUE CIRCULABA POR CNEL JUAN TERRADA. LA MOTO TENIA DOS OCUPANTES, AMBOS TENIAN CASCO. CAYERON AL PISO. NO PRESENTABAN LESIONES VISIBLES. SE RETIRARON POR PROPIOS MEDIOS. NO HUBO INTERVENCION MEDICA NI POLICIAL.

05/02 AUN NO FORMALIZO 
LA MOTO IBA A LA PAR A LA DERECHA Y CUANDO EL ASEGURADO  GIRA  A LA DERECHA PARA TOMAR LA CALLE PERPENDICULAR SE PRODUCE EL IMPACTO 
CRUZARON DATOS Y SE FUERON POR SUS PROPIOS MEDIOS. 
NO PARTICIPO POLICIA NI AMBULANCIA 
  
d
",COMPROMETIDA
AM    ,"ME ENCONTRABA CIRCULANDO POR LA CALLE SAENZ PEnA EN SENTIDO HACIA LA PLATA, AL LLEGAR A LA INTERSECCION CON LA CALLE TUCUMAN, SIN DARME CUENTA VENIA UNA MOTO A ALTA VELOCIDAD, PARA NO CHOCARLA DE LLENO, ME CLAVO EL FRENO Y LOS TOCO APENAS CON MI LATERAL FRONTAL, LO QUE HIZO QUE SE CAIGAN AL PISO, AMBOS CON CASCO, LES PASO LOS DATOS Y ME VOY

 14/02 AMPLIAMOS CON EL ASEGURADO 
MOTOCICLETA DESDE LA DERECHA . EMBISTE CON LA PARTE DELANTERA DERECHA DEL RODADO A LA MOTOCICLETA. NO LA VIO PREVIAMENTE 
NO PARTICIPO POLICIA NI AMBULANCIA.  
d NO LLEGO A VER LESIONES VISIBLES, CRUZO DATOS Y SE RETIRARON DEL LUGAR 
",COMPROMETIDA
AM    ,"MANEJABA POR LA CALLE E. CARRIEGO EN LA INTERSECCION CLAUDIO DE ALAS ,FRENA UNA MOTO CHICA CON DOS PERSONAS NO LOGRO FRENAR A TIEMPO Y LOS CHOCO DE ATRAS 
.-",COMPROMETIDA
AM    ,"VH ASEG. CIRCULANDO POR AUT RICCHIERI, AL LLEGAR A LA INTERSECCION CON O'HIGGINS COLOCA LA LUZ DE GIRO Y DURANTE LA MANIOBRA PARA DOBLAR A ESA CALLE APARECE UNA MOTO QUE CIRCULABA POR LA AUTOPISTA A LA IZQUIERDA Y LO EMBISTE CON EL LATERAL DELANTERO  IZQUIERDO A LA MOTO. EL MOTOCICLISTA SIN CASCO SE CAE AL PISO, LASTIMANDOSE EL COSTADO DEL TORAX Y BRAZO. NO INTERVIENE POLICIA NI AMBULANCIA PERO NO ASISTE NADIE, LA ASEG. LE OFRECE LLEVARLO A UN HTAL Y EL MOTOCICLISTA NO ACEPTA; LUEGO DEL INTERCAMBIO DE DATOS CADA UNO SE RETIRA POR SUS PROPIOS MEDIOS. SIN DESPLAZAMIENTOS..-",COMPROMETIDA
AM    ,"AV DON BOSCO  CON BALIZAS COLOCADAS YA QUE TENIAMOS UNA RUEDA PINCHADA  Y UNA MOTO NOS EMBISTE EN LA PARTE DELANTERA IZQUIERDA  CUANDO CAMBIAMOS DE CARRIL YA QUE HABIA UN VH DETENIDO, CAE AL PISO , SIN CASCO , SIN INTERVENCION POLICIAL NI MEDICA , SE LEVANTA SOLO Y SE VA CAMINANDO

13/02 ASEGURADO FORMALIZO EN MORENO  

CIRCULABA CON LA RUEDA PINCHADA, IBA BUSCANDO UNA GOMERIA , IBA POR AV DON BOSCO  CON BALIZAS COLOCADAS
SE PARA EN UN SEMaFORO Y SE TIRA A LA IZQUIERDA Y JUSTO EN ESE MOMENTO LA MOTO LO IMPACTA, EN EL SECTOR DELANTERO IZQUIERDO

EL ASEGURADO SE QUERIA PONER EN EL OTRO CARRIL. MANIOBRA DE ENCIERRO 

EL TERCERO NO ACREDITO TENER SEGURO SOLO LE MOSTRO EL REGISTRO 

NO TENIA CASCO.  SIN INTERVENCION POLICIAL NI MEDICA 

SE LEVANTA SOLO Y SE VA CAMINANDO

",COMPROMETIDA
AM    ,"CIRCULABA POR AV. 21 Y AL LLEGAR A LA CALLE 138 GIRO A LA IZQUIERDA MOMENTO QUE AL GIRAR NO ME DI CUENTA QUE TENIA UNA MOTO DEL LADO DEL CONDUCTOR Y CUANDO GIRO LO TOCO CON MI GUARDABARRO
.-",COMPROMETIDA
AA    ,"CIRCULABA POR BALBIN Y SIN INTENCIN COLISIONO A UN VH TERCERO EN SU PARTE TRASERA CON MI PARTE DELANTERA, POR DICHO IMPACTO DICHO VH TERCERO IMPACTA A UN 2DO TERCERO EN SU PARTE TRASERA CON LA PARTE DELANTERA. 2DO TERCERO: VW SURAN, PATENTE PET139,PAZ CLAUDIA NATALIA, DNI 29099870, FEDERACION PATRONAL, POLIZA 21586720, PARTE TRASERA NO HAY OTROS TERCEROS INVOLUCRADOS NI LESIONADOS DATOS DEL TERCERO: PABLO ARTURO GRU FORD FOCUS PFK227 4543974 QBE SEGUROS.-",COMPROMETIDA
AA    ,"COLECTORA PANAMERICANA, CASI THAMES, POR CAMBIO DE SEMAFORO FRENADA INTEMPESTIVA

 Ampliamos con el asegurado. En relacion a la mecanica del hecho manifesto que circulaba  por Colectora Panamericana, casi Thames, que cree por cambio de semaforo el rodado que le precedia freno intempestivamente. El no pudo evitar impactar al tercero en la parte trasera. No participo policia ni ambulancia. Cruzaron datos y se fueron del lugar. Vio que en el auto viajaban el conductor y una mujer de la cual no tomo datos
d",COMPROMETIDA
PEATÃ“N,"ASEGURADO CIRCULANDO POR AV H. YRIGOYEN AL GIRAR EN CAPUTO HACIA LA DERECHA EMBISTE CON U LATERAL DERECHO A UN PEATON QUE CAE AL PAVIMENTO SE LEVANTA POR SUS PROPIOS MEDIOS NO ASISTE AMNBULANCIA NI POLICIA SIN DESPLAZAMIENTOS.
",COMPROMETIDA
AM    ,"VH ASEG CIRCULABA SOBRE FORMOSA, PARA MANIOBRAR A CONGRESO CUANDO IMPACTO CON SU PARTE LATERAL, ANTE UN 3RO (MOTO) QUE CIRCULABA SOBRE FORMOSA. SIN DESPLAZAMIENTOS NI LESIONADOS. (SIN INTERVENCION MEDICA. SE RETIRAN)
",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO POR ALEM AL DOBLAR EN ESPAnA A LA DERECHA ES COLISIONADO GUARDABARRO DELANTERO DERECHO Y LLANTA A UNA MOTO QUE CIRCULABA POR LA DERECHA A GRAN VELOCIDAD. EL CONDUCTOR DE LA MOTO SE CAE AL PISO CON CASCO Y SE RETIRO POR SUS PROPIOS MEDIOS. INTERVINO POLICIA DE TRANSITO.
",COMPROMETIDA
AA    ,"VH ASEG CIRCULABA SOBRE AV CABRED, CUANDO SOBRE CURVA, AL ESQUIVAR UN PERRO, SE DESPLAZA CAYENDO DENTRO DE UN ZANJA. EL VEHICULO TIENE DAnO EN SU PARTE DELANTERA, LATERAL IZQUIERDO, OPTICAS, CAPOT, ETC. 

LA ACOMPAnANTE (AMIGA) SUFRE GOLPES A RAIZ DEL IMPACTO, ES ATENDIDA EN CLINICA GUEMES DE LUJAN. SIN MAS DESPLAZAMIENTOS.
",COMPROMETIDA
AM    ,"VEHICULO ASEGURADO CIRCULANDO POR GRAL PAZ, AL CAMBIAR DE CARRIL COLISIONA CON SU LATERAL DERECHO A UNA MOTOCICLETA QUE CIRCULABA POR EL CARRIL A SU DERECHA. MOTO CON UN OCUPANTE CON CASCO CAE AL PISO. NO INTERVINO POLICIA NI AMBULANCIA. SIN DESPLAZAMIENTOS.
 .-",COMPROMETIDA
AM    ,"MANIOBRABA CON LAS BALIZAS PUESTA PARA ESTACIONAR EL AUTO PARALELO AL CORDON DE LA MANO DE DERECHA CUANDO DE MANERA IMPREVISTA UNA MOTO INTENTA METERSE ENTRE EL ESPACIO QUE HABIA ENTRE MI AUTO Y EL CORDON Y ME COLISIONA EN LA PTD Y PDD. EL MOTOCICLISTA NO CAE AL SUELO NI TAMPOCO SUFRE LESIONES NI DESVANECIMIENTO. NO HUBO OTROS TERCEROS INVOLUCRADOSNO HUBO OTROS TERCEROS INVOLUCRADOS NI LESIONADOS. DATOS DEL TERCERO: ALEGRE MARTIN BENELLI TN 300 A065SWY 34519467 ATM
",COMPROMETIDA
AM    ,": ASEG SALIENDO MARCHA ATRAS DE SU GARAGE Y GOLPEA A  UNA MOTO QUE CIRCULABA POR CALLE IRALA, UNA SOLA PERSONA CON CASCO, CAE AL ASFALTO, UN BRAZO RASPADO, SE INCORPORO POR SUS MEDIOS Y SE RETIRO EN LA MOTO, NO SE PRESENTO NI POLICIA NI AMBULANCIA EN EL LUGAR.
",COMPROMETIDA
AM    ,"DETENIDO DETRAS DE UN COLECTIVO SOBRE LA AV LAFUENTE EL CUAL NO AVANZABA, PUSE GUInO PARA SOBREPASARLO Y CUANDO ASOME MI LATERAL Y AVANCE UNOS METROS, UNA MOTO QUE VENIA POR DETRAS NO INTERPRETA MI MANIOBRA E IMPACTA CONTRA EL LATERAL DELANTERO DERECHO DE MI UNIDAD. 
EL CONDUCTOR Y UNICO OCUPANTE DE LA MOTO QUIEN LLEVABA CASCO SE CAYO AL PISO Y... ... SUFRIO LESIONES LEVES EN EL DEDO MEnIQUE DE LA MANO IZQ POR LO QUE FUE ASISTIDO POR AMBULANCIA EN EL LUGAR PERO 
NO FUE TRASLADADO AL HOSPITAL RETIRANDOSE POR SUS PROPIOS MEDIOS ANDANDO EN LA MOTO NO HAY OTROS VHS INVOLUCRADOS NI OTROS LESIONADOS / / FORMALIZA EN FLORES DATOS DEL TERCERO: MORA HORACIO CRISTIAN BAJAJ ROWSER 135CC A013KCC 0 ATM


13/02 VUESTRO ASEGURADO FORMALIZO EN CABALLITO 
LA AMBULANCIA LO ASISTIo AL TERCERO  PERO NO FUE TRASLADADO 
POLICIA SE ACERCo AL LUGAR PERO EL TERCERO NO QUISO DENUNCIAR LESIONES CON LO CUAL EL ASEGURADO NO FUE TRASLADADO
NO LE HICIERON ALCOHOLEMIA 

d0",COMPROMETIDA
