cod_accidente;descripcion_del_hecho - Final;responsabilidad
am    ;redgreenlue encontraba estacionado dispongo bajar encontraba correctamente estacionado verifico viniera algun vehiculo abro puerta ahi impactado moto puerta delantera izquierda apenas abierta mismo cae levanta propios medios indica poseer lesionesno mas terceros mas lesionados datos tercero perez gabriel tomas gilera smash r arci triunfo ampliacionhecho da febrero alrededor horas estaciono auto derecha verificar cubierba baja tironeo direccin casi esquina lope vega daltima cuadra hace sola direccin hacia puente cruce general paz hacia provincia viajaba solo miro espejo retrovisor veo ningun auto acercandose apenas abro puerta bajar izquierda delantera angulo superior grados misma impactada motocicleta apareci improviso vehculo vuelca viajaba solo agente polica presente supongo debera pertenecer comisara juridiccin escribi anotador sucedido acerca ayudamos moto incorporarse verifica motocicleta perfectas condiciones pregunta veces bien fisicamente tambien pregunto ambos motocicleta informa bien ningdan dano fsico entonces polica indica luego tomarnos datos danos fsicos cada procedamos hacer denuncia respectivos seguros polica hizo firmar lamentablemente tampoco solicite identificacin reiter amablemente procedieramos intercambio datos denunciar seguros respectivamente moto vehculo hizo angulo chapa inferior externa puerta centmetros doblara hacia afuera tambien flanco interno puerta roza carrocera abollara abr puerta tal dije angulo inferior grados ningdan dano tapizado interior puerta fotos tomadas inspector seguro hizo desplazaran bisagras puerta hecho comprueba motocicleta pas escasos centmetros vehculo abrir puerta reitero mire espejo retrovisor vi ningdan vehculo acercandose proced bajar segundos ciegos imposible advertir sorpresivo avance alguien supongo pudo haber doblado esquina pasar casi rozandome vehculo espejo retrovisor peugeot varias oportunidades transitando ciudad roze imcacto motocicletas pasan imprudentemente coche coche marcado cambiado hacia adelante posicin espejo pude observar motocicleta tena roto misma luego tomar datos puso marcha sigui hice mismovehculo responsable siniestro motocicleta marca gilera modelo smash rddominio arci cuadro cxsmashfhgc motor adpfmhh cilindrada cmconductor vehculo perez gabriel tomasdni compana aseguradora triunfo seguros nb vigencia casa central san martn er piso cp aax tel siniestros vehculo siniestrado asegurado aca zubira alberto antoniocertificado nb dni vehculo asegurado peugeot allure nav modelo tipo automovil sedan dominio myg uso particulart exclusivamentemotor xn chasis addrfjcego;comprometida
am    ;vhc asegurado circulando valparaiso doblar cabo sosa encierra accidentalmente tercero moto circulaba valparaiso produce colision lateral delantero izquierdo manubrio moto ocupantes solo acompanante caen piso incorporan solos lesiones baja consideracin interv retiran propios desplazamientos;comprometida
am    ;redgreenlueredgreenlue circulando daz velez hacia gral paz toco levemente rueda trasera moto yamaha ybr dominio llb conducida pera ramiro guido seguro atm dni acompanado michelle alvan dni ambos genenera posterior cada ampliacion nicolas milla mailtonicolascmillahotmailcom enviado martes marzo alejandra noemi carrera acarrerasegemcomar asunto re siniestro ampliar hola paso datos pediste venia circulando diaz cf velezal agarrar gral paz corridas trabajo tenia moto adelante distraigo papeles trabajo moto reduce velocidad toco rueda trasera caen iban personas venia solo freno ayudarlos chica iba atras toda raspada muchachos manejaba agarraba tenia dolores precisamente bien hicieron tomaron datos llego;comprometida
aa    ;asegurado circulando s frontera colisiono parte delantera trasera tercero detuvo semaforo lesiones desplazamientos aseg amplia acompanante tercero tocaba;comprometida
am    ;asegurado terminando doblar gaona colectora pensando doble momento produce colision parte delantera moto circulaba gaona motociclista cae suelo intervino raspon trasladado;comprometida
am    ;redgreenlue asegurado circulando wernicke tercero moto circulaba misma quiere pasarlo derecha colisiona lateral izquierdo lateral derecho asegurado desplazamientos ampliaciond dia febrero ano alrededor horas circulaba wernicke llegando cataneo doblar hacia derecha luz giro puesta escucho parte derecha auto bajo veo moto caida muchacho levanta insulto arriba bajo momento aparece senor dice ser peluquero negocio justo esquina dice muchacho calme tratando bien doy toda documentacion dni seguro registro correspondiente solo dio tarjeta seguro volante seguro numero celular diciendome iba enviar toda documentacion faltaba note habian unas gotitas empezaba hinchar tobillo ofreci varias veces llevarlo hospital asistan nego alegando apurado subio moto marcho mas tarde comunique watsap dice habia roto moto pregunte contesto llevando hacerlo hospital envie mensajes mas tarde preguntando nunca respondioen auto iba solaen moto iba solo intervino ninguna comisaria desconozco lesiones sufridas salvo mencionado ningun control alcoholemiael martin santiago bernardez celular toda informacion;comprometida
aci   ;asegurado circulando san martin semaforo impacta bicileta parte lateral izquierda delantera bicileta circulando pasa semaforo impactada asegurado ocupante bicileta cae piso golpe codo intervencion policial trasladada hospital municipal marcos paz momento asegurado sabe lesiones afectado bicileta;discutida
am    ;asegurado maniobrando estacionar balizas encendidas embestido lateral trasero derecho tercero circulaba mismo moto solo ocupante puede precisar uso cae pavimento levanta retira propios medios desplazamientos asiste;concurrente
am    ;asegurado circulando araoz interseccin primera junta impacta parte delantera tercero moto circulaba ultima primera junta ocupante moto llevaba puesto cae pavimentointervino policila intervino ambulanciaviendo circulacion tercero derecha d;comprometida
am    ;aseg circulaba nogoya maniobrar derecha cruzar cuneta colisiona moto sobrepasa derecha moto viabaja sola persona cay suelo levant propios medios manifiesta necesita ser atendido intercambiaron datos retir asegurado manifiesta iba despacio encontraba pasando cuneta costado baja velocidad;comprometida
am    ;asegurado circulando samuel morse realiza maniobra esquivar auto detenido costado calzada abandonado tercero moto circulaba detras llega esquivarlo embiste parte trasera punta izquierdaun ocupante cae piso intervino quiso ir centro medico segurado leva domicilio;comprometida
am    ;encontraba detenido rivadavia abro izquierda sobrepasar colectivo detenido moto colisiona parte trasera desplazamientos sola persona cae piso lesiones visibles interviene retira propios medios danos visibles moto asegurado formalizo moreno ratifica mecanica hechoel tercero intercambio datos retira propios medios tema leve participo tampoco d;comprometida
am    ;asegurado circulando tuyuti impacta parte delantera parte trasera moto frena delante ocupantes caen suelo presentaban lesionaes visibles dijeron encontraban bien interviene ambulanciad;comprometida
am    ;venia conduciendo san antonio llego interseccin zapala dispongo doblar luz giro correspondiente hacia derecha doy cuenta venia moto personas pasandome derecha toco provocando caigan;comprometida
am    ;vhc asegurado circulando h yrigoyen direccion hacia sur atina cambiar carril concretar accion tercero moto circulaba dicho carril advierte intencion asegurado frena improviso desestabiliza cae piso mediar contacto vhc asegurado secuestro policial interv labraron actas tercero trasladado revisado insitu contractura ampliacion walter aguilar mailtowh_aguilarhotmailcom enviado miercoles marzo alejandra noemi carrera acarrerasegemcomar asunto re stro ampliarbuenas tardes disculpe demora respuesta paso detallar items ampliar ocurrieron hechos siniestro ocurrio caerse moto maniobrar alta velocidad tratando esquivarme carril izquierdo quise cambiarme derecho apenas empece moverme carril note moto aproximaba frene gracias tercero caerse moto ser arrastrado envion choco auto moto cantidad ocupantes rodado asegurado auto estabamos ocupantes esposa hijo cantidad ocupantes rodado tercero moto tenia solo ocupante comisaria intervino dato numero causa penal comisaria intervino turdera abrio causa acta lesiones lesiones sufridas cuales conocimiento constato traves same asistio moto sufrio contractura solamente datos telefono tercero telefono apellido puedo encontrarlo agende realizaron algun control alcoholemia;comprometida
aa    ;mecanica hecho s vs asegurado circulando corrientes doblo izquierda continuar marcha lavalleun venia ultima asusta cambia carril invadiendo contraria habia doblado yocalle doble impacta parte delantera lateral izquierdoproducto aca pierde conocimiecontconocimientoes trasladado hospital zonal varelaen pueblojunto tercero acuso lesiones informaronal aca luego comisariaintervino com ra fvarela entregandole luego radicar denunciadentro terc i ba persona desconociendo datosno terceros inv lesionados datos tercero silva bianca fernanda citr c mfw;comprometida
aa    ;asegurado circulaba nicaragua colisiona parte delantera parte trasera tercero freno transito lesiones desplazamientos;comprometida
am    ;circulaba san martin estacionar derecha moto venia detras pasa derecha choca parte delantera derecha moto cae venia trasladado hospital florencio varela tenia golpe intervino fracturas;comprometida
peaton;salia garage salude novia puerta derecha sale persona llegue frenar golpee cayo amplio asegurado formalizo lomas zamora consulto quc denuncio varios dccas despucs siniestro respondio penso tema leve habcca dado importancia luego unfamiliar dijo tencca hacer denuncia hizo saliendo garage pared vecca salio trompa llega frenar golpea cae tercero dijo dolcca brazo retiro quiso asistencia mcdica intervino policcca novedades luego siniestro manifiesta conocer tercero;comprometida
am    ;aseg circulaba gral alvarez direccion hacia caba pasar chaco impacta parte delantera tercero motoque circulaba estalos ocupantes tercero caen suelo levanta retiran solo aseg ofrece llevar hospital niegan ocupantes;comprometida
peaton;circulando don bosco cruzar interseccin virrey liniers vena gran velocidad velocidad x daltima acelero manera imprevista peatnmujer aparece adelante tener contacto mismo cae suelointervino same dejo asentado momento baje ayude levantarse suelo manifesto dolor izquierda musloproducto caidaya toco luego traslado hospital control comisaria realizaran pericia auto vhs involucrados lesionados ampliamos v asegurado mismo manifest haber formalizado aca tomo datos tercera solo sabe llama ofelia tendria aproximadamente anos vive virrey liniers ndamero almagrola tercera manifesto dolor asegurado llevaron comisaria hicieron alcoholemia;comprometida
am    ;aseg circulando independencia tercero circulando misma aseg dispone aingresar estacionamiento izquierda tercero moto circulaba detras colisiona parte trasera tercero cae pavimento puesto solo ocupante desplazamientos intervino;concurrente
am    ;circulando lavalle llegar interseccion castelli veo moto circulaba ultima freno llegue tocarlo ocupantes moto cayeron pavimento levantaron propios medios tenian lesiones visibles quejaban dolor aunque necesario intervencion;comprometida
peaton;maniobrando marcha atras salir estacionado mirando habia nadie momento siento ruido veo mayor golpeando ventanilla bajar sucedia alterada desorientada enojada comienza insultarme preguntaba habia hecho acusarme desconozco contacto solo escuche ruido manifestaba esperando taxi mitad tenia dolor piernas asisto llamamos hijo lleva lugar querer traslado algun hospital ampliamos asegurada auto revisando papeles etc pareja puerta casa van salir esquina mira atras llega hacer casi marcha atras mueve auto escucha alguien pega chapa auto dice apenas maniobro auto baja velocidad vuelve sentir golpes senora empieza hiciste etc senora dice atras esperando taxifue casi senda peatonal tercera alterada siquiera llego cada tercera dijo viva diez cuadras lugar ocurri hecho asegurada supone medio aguaradndo taxi solo vio raspon pusieron hielole ofreci llevarla hospital quiso hijo buscar tercera dijo bien haba ido medico meses despues llama senora diciendo abogada tercera pidiendole datos seguro tercera senora mayor;comprometida
